"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"517","dipyridamole","Launched","phosphodiesterase inhibitor","ADA|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|SLC29A1",-0.0186332378907529,11,-0.0143060067952391,0.288781809021802,-0.0186332378907529
"1863","venlafaxine","Launched","adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI)","SLC6A2|SLC6A3|SLC6A4",-0.0183130088455773,4,-0.0120950620206599,0.531692172238238,-0.0183130088455773
"1921","ZD-2079","Phase 2","adrenergic receptor agonist","ADRB3",-0.0181794293351913,7,0.310336119994127,0.469697342123828,-0.0181794293351913
"262","BW-723C86","Preclinical","serotonin receptor agonist","HTR2A|HTR2B|HTR2C",-0.0177896267169211,5,0.00903203817314246,0.423054846743162,-0.0177896267169211
"1514","ritodrine","Launched","adrenergic receptor agonist","ADRB2",-0.0174260052463203,7,-0.0184049079754601,0.271520337375043,-0.0174260052463203
"1577","SB-258585","Preclinical","serotonin receptor antagonist","HTR6",-0.0171851031198004,7,0.151329243353783,0.354945343694123,-0.0171851031198004
"870","isosorbide","Launched","nitric oxide stimulant","",-0.0167814969218184,2,-0.0167814969218184,0.208341957417956,-0.0167814969218184
"1423","procarbazine","Launched","monoamine oxidase inhibitor","",-0.0166290148517015,5,0.228357191547376,0.435659831576202,-0.0166290148517015
"574","enrofloxacin","Launched","bacterial DNA gyrase inhibitor","",-0.0164137495952319,9,0.0835037491479209,0.304930301732676,-0.0164137495952319
"18","acarbose","Launched","glucosidase inhibitor","AMY2A|GAA|MGAM|SI",-0.0163789897697028,8,-0.0287958118502439,0.496336561153815,-0.0163789897697028
"1428","progesterone","Launched","progesterone receptor agonist","CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5",-0.0163393079669027,20,0.0409850034083163,0.473554244882885,-0.0163393079669027
"689","fluphenazine","Launched","dopamine receptor antagonist","CALM1|DRD1|DRD2|DRD5|HRH1|HTR2A|HTR6|HTR7",-0.0153641947035186,27,0.0390341431706778,0.371547972320506,-0.0153641947035186
"911","L-368899","Phase 1","oxytocin receptor antagonist","AVPR1A|AVPR2|OXTR",-0.0153523932344514,9,-0.205342134947932,0.445370390052578,-0.0153523932344514
"1713","tenoxicam","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.0153314755594712,3,-0.0739515419008969,0.140852937052384,-0.0153314755594712
"1685","T-0156","Preclinical","phosphodiesterase inhibitor","PDE5A",-0.0151398568350049,10,-0.0824280505934687,0.449005584674535,-0.0151398568350049
"126","asenapine","Launched","dopamine receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD4|HRH1|HRH2|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",-0.0149113837764145,2,-0.0149113837764145,0.207143244181948,-0.0149113837764145
"652","fenipentol","Launched","choleretic agent","",-0.0147365071467675,2,-0.0147365071467675,0.10424069261577,-0.0147365071467675
"1325","PF-04217903","Phase 1","c-Met inhibitor","MET",-0.0143298290009502,38,-0.0994253500154207,0.50129848867504,-0.0143298290009502
"1522","ronidazole","Launched","antiprotozoal agent","",-0.0139651751660638,2,-0.0139651751660638,0.178584227968382,-0.0139651751660638
"1563","SB-200646","Preclinical","serotonin receptor antagonist","HTR2B|HTR2C",-0.0139128307095939,6,-0.175434159487809,0.407222810620302,-0.0139128307095939
"307","cefixime","Launched","bacterial cell wall synthesis inhibitor","",-0.0138899531093769,13,-0.00953436398678641,0.365802388352626,-0.0138899531093769
"490","diflunisal","Launched","prostanoid receptor antagonist","PTGS1|PTGS2",-0.0137992201665354,2,-0.0137992201665354,0.221476694832634,-0.0137992201665354
"601","estradiol","Launched","estrogen receptor agonist","ESR1|ESR2|GPER1|KCNMA1|NR1I2",-0.0133406631893068,78,-0.00318469681023792,0.370212872293985,-0.0133406631893068
"1490","remacemide","Phase 3","glutamate receptor antagonist","GRIN1",-0.0127426421160927,10,0.0904952583610714,0.335920292039303,-0.0127426421160927
"1310","penciclovir","Launched","DNA directed DNA polymerase inhibitor","",-0.0124912119830109,3,-0.145364689843217,0.261893743710189,-0.0124912119830109
"1195","nocodazole","Preclinical","tubulin polymerization inhibitor","HPGDS",-0.0124255885307445,28,0.0172767036626373,0.360665299677657,-0.0124255885307445
"334","chenodeoxycholic-acid","Launched","11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist","NR1H4",-0.0123790883783057,6,0.147073308804153,0.364549124142724,-0.0123790883783057
"418","crizotinib","Launched","ALK tyrosine kinase receptor inhibitor","ALK|MET",-0.0120672106520342,41,-0.0408997955010225,0.34464078728389,-0.0120672106520342
"409","colforsin","Phase 2","adenylyl cyclase activator","ADCY2|ADCY5",-0.0117312108952023,15,0.135489494227256,0.480667239649261,-0.0117312108952023
"875","isradipine","Launched","calcium channel blocker","CACNA1C|CACNA1D|CACNA1F|CACNA1H|CACNA1S|CACNA2D1|CACNA2D2|CACNB2",-0.0116286489380736,4,-0.0468598881965287,0.283523579736292,-0.0116286489380736
"1272","ozagrel","Launched","thromboxane synthase inhibitor","TBXAS1",-0.0115444574575244,9,-0.357523457374653,0.506286195450233,-0.0115444574575244
"1843","U-18666A","Preclinical","oxidosqualene cyclase inhibitor","",-0.011511543737682,9,-0.00477164280845263,0.382848466840769,-0.011511543737682
"1245","orantinib","Phase 3","FGFR inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","AURKA|AURKB|EGFR|FGFR1|FGFR2|KDR|PDGFRA|PDGFRB",-0.0113638741167271,28,0.211088227700599,0.468649427791801,-0.0113638741167271
"89","amoxicillin","Launched","penicillin binding protein inhibitor","CYP2C19|SLC15A1|SLC15A2|SLC22A6",-0.0109258591756219,7,-0.156432796161292,0.432094886715009,-0.0109258591756219
"1646","SRC-kinase-inhibitor-I","Preclinical","src inhibitor","CSK|LCK|RIPK2",-0.010427663526737,5,-0.133946830265849,0.379067343276913,-0.010427663526737
"36","adiphenine","Launched","acetylcholine receptor antagonist","CHRNA1",-0.0102787802700783,3,-0.217782489412826,0.383421441336161,-0.0102787802700783
"1586","SC-10","Preclinical","protein kinase activator","PRKCA",-0.0100926761992551,4,0.0833377941483931,0.579214629844573,-0.0100926761992551
"434","cyproterone","Launched","androgen receptor antagonist","AR",-0.0100850475715379,5,0.328050443081118,0.545004901424207,-0.0100850475715379
"1339","pheniramine","Launched","histamine receptor antagonist","HRH1",-0.00991284743092672,5,0.00273557466352021,0.34752685857125,-0.00991284743092672
"924","labetalol","Launched","adrenergic receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRB1|ADRB2",-0.0097655502418449,9,-0.142117867735935,0.400782520637605,-0.0097655502418449
"914","L-689560","Preclinical","glutamate receptor antagonist","GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D",-0.00924282753384722,4,-0.0100545330606681,0.320232995640303,-0.00924282753384722
"1717","terconazole","Launched","sterol demethylase inhibitor","",-0.00919799317267061,4,0.0792478145982907,0.337989649533118,-0.00919799317267061
"602","estradiol-benzoate","Preclinical","contraceptive agent","ESR1",-0.00908487827573013,9,0.23075193458172,0.553074094840208,-0.00908487827573013
"1457","pyrazolanthrone","Preclinical","JNK inhibitor","MAPK10|MAPK8|MAPK8IP1|MAPK9|TTK",-0.00767109670019973,21,0.0910995306935093,0.382603705795804,-0.00767109670019973
"598","esculin","Phase 1","antioxidant","",-0.0060183849053887,6,0.0651033019875203,0.334295677278154,-0.0060183849053887
"16","acadesine","Phase 3","AMPK activator","",-0.00589281853268313,5,-0.126959781867757,0.47473365369614,-0.00589281853268313
"813","IB-MECA","Phase 3","adenosine receptor agonist","ADORA1|ADORA2A|ADORA2B|ADORA3",-0.00584499521409493,6,-0.0480527988986421,0.414073778812682,-0.00584499521409493
"653","fenobam","Phase 2","glutamate receptor antagonist","GRM5",-0.00553256622068421,6,-0.115106961123801,0.440612439801322,-0.00553256622068421
"1015","meloxicam","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.00522908901880344,10,-0.0685879045564469,0.441618045524023,-0.00522908901880344
"1821","troglitazone","Withdrawn","insulin sensitizer|PPAR receptor agonist","ACSL4|ESRRA|ESRRG|PPARG|SERPINE1|SLC29A1|TRPM3",-0.00517407465998325,61,0.0956032719836401,0.51381837660519,-0.00517407465998325
"1165","nicergoline","Launched","adrenergic receptor antagonist","ADRA1A",-0.00510751797645062,9,-0.0301546775518852,0.426977664931514,-0.00510751797645062
"1655","SU-11274","Preclinical","hepatocyte growth factor receptor inhibitor|tyrosine kinase inhibitor","MET",-0.00486109354289259,38,0.100849697180429,0.364171272563869,-0.00486109354289259
"1564","SB-202190","Preclinical","p38 MAPK inhibitor","AKT1|ALOX5|CHEK1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1",-0.00428900271863044,16,0.071493895034555,0.315825427538905,-0.00428900271863044
"1643","SR-57227A","Phase 2","serotonin receptor agonist","HTR3A",-0.00418226194122747,7,-0.127300613496933,0.345876386100516,-0.00418226194122747
"1491","remoxipride","Withdrawn","dopamine receptor antagonist","DRD2|DRD3|DRD4|HTR2A|SIGMAR1",-0.00357427129127997,4,0.142386873902994,0.46653193069366,-0.00357427129127997
"955","lidocaine","Launched","histamine receptor agonist","EGFR|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",-0.00331716063104553,6,-0.174582080414871,0.302617884144817,-0.00331716063104553
"343","chloroquine","Launched","antimalarial agent","GSTA2|MRGPRX1|TLR9|TNF",-0.0029550898493296,21,-0.017082584494766,0.413206475484447,-0.0029550898493296
"102","aniracetam","Launched","glutamate receptor agonist","DRD2|GRIA1|GRIA2|GRIA3|GRIA4|HTR2A",-0.00265848670756639,5,-0.279481935923654,0.463972705350785,-0.00265848670756639
"532","dopamine","Launched","dopamine receptor agonist","DBH|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR7|SLC6A2|SLC6A3|SLC6A4",-0.00232926809352919,13,-0.0775302740072364,0.292826300346126,-0.00232926809352919
"683","flunarizine","Launched","calcium channel blocker","CACNA1G|CACNA1H|CACNA1I|CALM1|HRH1",-0.0023185698624613,8,0.134969325153375,0.365244827996953,-0.0023185698624613
"144","azacyclonol","Preclinical","histamine receptor antagonist","HRH1",-0.00206551133565571,7,-0.0320381731424676,0.432999781721607,-0.00206551133565571
"930","lapatinib","Launched","EGFR inhibitor","EGFR|ERBB2",-0.00139143474719274,38,0.165563424686907,0.491745040925478,-0.00139143474719274
"238","bromhexine","Launched","mucolytic agent","",-0.000830909325172685,11,0.0773777014528863,0.319166520567702,-0.000830909325172685
"1369","piperacetazine","Launched","dopamine receptor antagonist","",-0.000807244711761697,4,-0.0128663940013635,0.416029271475703,-0.000807244711761697
"1057","metitepine","Preclinical","anti-HCVE2","HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",-0.000451468295527261,3,0.174676209952284,0.445417588028957,-0.000451468295527261
"805","hydrocortisone","Launched","glucocorticoid receptor agonist","",0.000163218187670562,45,0.0663006735046927,0.399954666259167,0.000163218187670562
"1298","PD-160170","Preclinical","neuropeptide receptor antagonist","NPY1R",0.000447541932987103,10,0.0276118227782496,0.532096157500579,0.000447541932987103
"889","JX-401","Preclinical","p38 MAPK inhibitor","MAPK14",0.000591823395902888,10,-0.0235129215980285,0.264898502524121,0.000591823395902888
"1762","tivantinib","Phase 3","tyrosine kinase inhibitor","MET",0.000700403227589252,13,0.129134184421389,0.434936754410316,0.000700403227589252
"614","ethinyl-estradiol","Launched","estrogen receptor agonist|estrogenic hormone","ESR1|ESR2|NR1I2",0.00166601500728859,4,0.0221629775265062,0.443753334636265,0.00166601500728859
"74","aminocaproic-acid","Launched","plasminogen activator inhibitor","LPA|PLAT|PLG",0.00196870349787617,2,0.00196870349787617,0.693249030703171,0.00196870349787617
"1111","mosapride","Launched","serotonin receptor agonist","HTR4",0.00250860553823552,13,-0.0661124144298676,0.446803840293203,0.00250860553823552
"896","ketoprofen","Launched","cyclooxygenase inhibitor","CXCR1|PTGS1|PTGS2|SLC5A8",0.00264590594116711,4,-0.0139696359811234,0.568009467699124,0.00264590594116711
"1120","MY-5445","Preclinical","phosphodiesterase inhibitor|platelet aggregation inhibitor","PDE5A",0.00279928017429589,10,0.0812031356509883,0.336010998358405,0.00279928017429589
"998","MDL-29951","Preclinical","glutamate receptor antagonist","FBP1",0.00329259387358801,10,-0.0477971751767607,0.380876046533022,0.00329259387358801
"1465","quercetin","Launched","polar auxin transport inhibitor","ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIK3CG|PIM1|STK17B|UGT3A1",0.00348346592984294,18,0.0948408616330551,0.443321769629757,0.00348346592984294
"450","daphnetin","Preclinical","protein kinase inhibitor","",0.00451601908657101,2,0.00451601908657101,0.761212259160774,0.00451601908657101
"1329","PG-9","Preclinical","acetylcholine receptor agonist","",0.00523929809382985,7,-0.0754942058623039,0.469780473359573,0.00523929809382985
"1561","saracatinib","Phase 2/Phase 3","src inhibitor","ABL1|LCK|SRC|YES1",0.00570281721373185,58,-0.00854129224738304,0.418191313964464,0.00570281721373185
"1011","mefloquine","Launched","adenosine receptor antagonist|hemoglobin antagonist","ADORA2A|HBA1",0.00572533637958716,9,-0.030163599182004,0.363156891868279,0.00572533637958716
"1063","metrizamide","Launched","radiopaque medium","",0.0062246380475066,2,0.0062246380475066,0.262808941926531,0.0062246380475066
"1265","oxybenzone","Launched","lipase inhibitor","LIPE",0.00628613809772483,7,-0.110931773666405,0.396679160067383,0.00628613809772483
"1918","zaprinast","Phase 2","phosphodiesterase inhibitor","GPR35|PDE1A|PDE4D|PDE5A|PDE9A",0.00664919064562239,6,-0.183026584867076,0.467417359449524,0.00664919064562239
"1387","PJ-34","Preclinical","PARP inhibitor","EEF2|PARP1|PARP15|PARP3",0.00695819395314824,36,-0.0183107784380476,0.357260941259735,0.00695819395314824
"705","FPL-64176","Preclinical","calcium channel activator","CACNA1C|CACNA1S",0.00704587935897409,16,0.135489494227256,0.448007161666475,0.00704587935897409
"364","cinalukast","Phase 2","leukotriene receptor antagonist","CYSLTR1",0.00740728796931738,7,0.131910762120916,0.356152915874984,0.00740728796931738
"981","loteprednol","Launched","glucocorticoid receptor agonist|phospholipase inhibitor","NR3C1",0.00745792229573704,4,0.036980231765508,0.300852348566414,0.00745792229573704
"1642","SR-27897","Phase 2","CCK receptor antagonist","CCKAR",0.00827988860285991,7,-0.130368098159509,0.277214608913072,0.00827988860285991
"1358","pifithrin-mu","Preclinical","HSP inhibitor","HSPA1A|TP53",0.00853364449147024,53,0.0785706121549994,0.454016620807714,0.00853364449147024
"53","alprenolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2|HTR1A",0.00910198882500104,5,0.202624403544649,0.40651462631812,0.00910198882500104
"233","BRL-37344","Phase 2","adrenergic receptor agonist","ADRB1|ADRB2|ADRB3",0.00925496777623454,7,-0.0218132242672119,0.445802236536887,0.00925496777623454
"1644","SR-59230A","Preclinical","adrenergic receptor antagonist","ADRB1|ADRB2|ADRB3",0.00957145428904009,7,0.10974778459441,0.373981409107581,0.00957145428904009
"671","flecainide","Launched","sodium channel blocker","KCNA5|KCNA7|SCN4A|SCN5A",0.00985021223400287,9,0.196668771664202,0.427885836279142,0.00985021223400287
"1869","vigabatrin","Launched","GABA aminotransferase inhibitor","ABAT|GABBR1|SLC32A1",0.0103998255049026,2,0.0103998255049026,0.199316911149545,0.0103998255049026
"1149","NCS-382","Preclinical","GABA receptor antagonist","GABBR1|GABBR2|SLC52A2",0.0110967460186878,10,-0.10412406271302,0.430554255881639,0.0110967460186878
"185","betaxolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2",0.0114223203924281,4,-0.0756601608618323,0.43618126018515,0.0114223203924281
"1597","SDZ-205-557","Preclinical","serotonin receptor antagonist","HTR3A|HTR3B",0.0115882753919564,1,0.0115882753919564,NA,0.0115882753919564
"999","MDL-72832","Preclinical","serotonin receptor agonist","HTR1A",0.0124098399540245,5,-0.144674104954748,0.413231716613285,0.0124098399540245
"229","brimonidine","Launched","adrenergic receptor agonist","ADRA2A|ADRA2B|ADRA2C",0.0125569388846591,3,0.132753919563736,0.43360272351309,0.0125569388846591
"1089","MK-1775","Phase 2","WEE1 kinase inhibitor","WEE1",0.0127383237032627,62,-0.0199297286766298,0.467573665880818,0.0127383237032627
"668","FK-866","Phase 2","niacinamide phosphoribosyltransferase inhibitor","NAMPT",0.0128349732036393,19,0.0764437706389753,0.293325521216128,0.0128349732036393
"428","cyclopenthiazide","Launched","thiazide diuretic","",0.0135951220284199,4,-0.0036594791985739,0.421607903757707,0.0135951220284199
"1919","zardaverine","Phase 2","phosphodiesterase inhibitor","PDE4D",0.0140091367761619,11,0.0383435582822086,0.30512422471691,0.0140091367761619
"159","BD-1008","Preclinical","sigma receptor antagonist","",0.0141474864874767,3,0.224608043626449,0.463472042415113,0.0141474864874767
"1450","purmorphamine","Preclinical","smoothened receptor agonist","SMO",0.0152830493742823,34,0.00162341105364155,0.416706272972355,0.0152830493742823
"1499","RHC-80267","Preclinical","triacylglycerol lipase inhibitor","DAGLA|DAGLB",0.0153015105818256,4,0.0835934178702741,0.574743825819755,0.0153015105818256
"1683","synephrine","Launched","adrenergic receptor agonist","ADRA1A",0.0158898912236588,5,-0.202274650285355,0.474154642490542,0.0158898912236588
"1347","phenylbutyrate","Launched","HDAC inhibitor","HDAC1",0.0159562732234701,5,-0.14245869936511,0.570483396607889,0.0159562732234701
"65","AM-580","Preclinical","retinoid receptor agonist","RARA",0.0172078974173656,41,0.0279571152224842,0.387817104926317,0.0172078974173656
"1431","promazine","Launched","dopamine receptor antagonist","ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|HRH1|HTR2A|HTR2C",0.0173168337422343,26,0.0937331588382359,0.403549527175872,0.0173168337422343
"1033","mestinon","Launched","cholinesterase inhibitor","ACHE|BCHE",0.0173868739029941,4,-0.0765167007498295,0.512170636839222,0.0173868739029941
"1025","mepivacaine","Launched","potassium channel blocker|sodium channel blocker","SCN10A",0.0174451661128765,3,0.138386563075245,0.298538791213887,0.0174451661128765
"1425","prochlorperazine","Launched","dopamine receptor antagonist","DRD1|DRD2|DRD3|DRD4",0.0178140286432279,8,0.0540262740393267,0.375188711313498,0.0178140286432279
"1763","tivozanib","Phase 3","VEGFR inhibitor","FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB",0.018018861371257,62,0.0335399112333886,0.435899316493279,0.018018861371257
"686","fluorometholone","Launched","glucocorticoid receptor agonist","NR3C1",0.018168689855697,12,0.107877671449007,0.368752430410304,0.018168689855697
"1910","yohimbine","Launched","adrenergic receptor antagonist","ADRA2A|ADRA2B|ADRA2C|DRD2|DRD3|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR7|KCNJ1|KCNJ10|KCNJ11|KCNJ12|KCNJ14|KCNJ15|KCNJ8",0.0181896254838985,7,0.237738982979812,0.455587193061312,0.0181896254838985
"496","dihydroergocristine","Launched","adrenergic receptor antagonist|prolactin inhibitor","ADRA1A|ADRB1|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR2A|HTR3A|HTR4|HTR5A|HTR6|HTR7",0.0182248146482576,13,0.123040218132243,0.3995800731845,0.0182248146482576
"1671","sulfasalazine","Launched","cyclooxygenase inhibitor","ACAT1|ALOX5|CHUK|IKBKB|PLA2G1B|PPARG|PTGS1|PTGS2|SLC46A1|SLC7A11|TBXAS1",0.0185214923952245,3,0.0270961145194274,0.419369401401284,0.0185214923952245
"41","alaproclate","Phase 2","serotonin receptor antagonist","SLC6A4",0.019007311079929,6,-0.151836029982487,0.397442349384087,0.019007311079929
"502","diltiazem","Launched","calcium channel blocker","CACNA1C|CACNA1S|CACNA2D1|CACNG1|HTR3A|KCNA5",0.0191935013420457,13,-0.00443081117927735,0.347240815993005,0.0191935013420457
"1923","ZD-7155","Preclinical","angiotensin receptor antagonist","AGTR1",0.0197054211443969,5,0.143660531697341,0.514585006167396,0.0197054211443969
"1524","ropivacaine","Launched","sodium channel blocker","SCN10A",0.0207144431025117,2,0.0207144431025117,0.664087503599022,0.0207144431025117
"1720","testosterone","Launched","androgen receptor agonist","AR",0.0207894992987966,37,0.0150055133138271,0.464515056028966,0.0207894992987966
"657","fenoterol","Withdrawn","adrenergic receptor agonist","ADRB1|ADRB2|ADRB3",0.0210271698678144,11,-0.106841794116303,0.396547696676105,0.0210271698678144
"763","GW-311616","Phase 1","leukocyte elastase inhibitor|elastase inhibitor","ELANE",0.021221229731215,2,0.021221229731215,0.155092611780856,0.021221229731215
"633","everolimus","Launched","mTOR inhibitor","MTOR",0.0215200150086255,16,0.145539566472865,0.345528174674337,0.0215200150086255
"1750","tibolone","Launched","androgen receptor agonist|estrogen receptor agonist|progesterone receptor agonist","ESR1",0.0219327825636828,6,0.0474697259927637,0.521685992666192,0.0219327825636828
"404","clozapine","Launched","dopamine receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALY|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR3A|HTR5A|HTR6|HTR7",0.0221566049335641,7,-0.0736196319018405,0.383265027621102,0.0221566049335641
"1541","RS-56812","Preclinical","serotonin receptor partial agonist","HTR3A",0.0222437246187403,6,0.330185101578522,0.594181545622005,0.0222437246187403
"1653","streptozotocin","Launched","DNA alkylating agent","SLC2A2",0.022414140433328,2,0.022414140433328,0.0965159361260137,0.022414140433328
"1883","VX-745","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK14",0.0230577570046098,18,-0.0413578392778592,0.46569032404069,0.0230577570046098
"1055","methysergide","Launched","serotonin receptor antagonist","HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",0.023198053180431,10,0.0311950156996486,0.388393328536138,0.023198053180431
"604","estradiol-valerate","Launched","estrogen receptor agonist","ESR1",0.023426672129481,9,0.223755964553511,0.454191439184408,0.023426672129481
"644","fasudil","Launched","rho associated kinase inhibitor","PKIA|PRKACA|ROCK1|ROCK2",0.0235097637381928,13,-0.0057852160658594,0.395241635093328,0.0235097637381928
"375","CITCO","Preclinical","constitutive androstane receptor (CAR) agonist","NR1I3",0.02380438264744,3,0.237218813905931,0.534908768421469,0.02380438264744
"832","IKK-2-inhibitor","Preclinical","IKK inhibitor|SYK inhibitor","IKBKB",0.0238073565241463,6,-0.075153374233129,0.292404149891556,0.0238073565241463
"1917","zamifenacin","Phase 3","acetylcholine receptor antagonist","CHRM3",0.0239030484034398,4,0.055044308111793,0.605629191093757,0.0239030484034398
"1049","methoxsalen","Launched","DNA synthesis inhibitor","CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4",0.0243728928822254,13,0.049931833674165,0.345752397315174,0.0243728928822254
"829","ifenprodil","Launched","adrenergic receptor antagonist|glutamate receptor antagonist","GRIN1|GRIN2B",0.0243739223010856,2,0.0243739223010856,0.741335708316738,0.0243739223010856
"201","biperiden","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA2",0.0250887765593413,10,-0.0356124444337478,0.519952436444604,0.0250887765593413
"571","enalaprilat","Launched","angiotensin converting enzyme inhibitor","ACE",0.0259121254474327,2,0.0259121254474327,0.791699310224202,0.0259121254474327
"93","amthamine","Preclinical","histamine receptor agonist","HRH2",0.0259749387951969,5,0.06799591002045,0.382051769893304,0.0259749387951969
"252","bupropion","Launched","dopamine uptake inhibitor","CHRNA3|SLC6A2|SLC6A3",0.0260789726099733,5,0.232447171097478,0.433628090411906,0.0260789726099733
"1268","oxymetazoline","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|HTR1B|HTR1D|HTR2C",0.0265630709964717,7,0.0874233128834356,0.388652593353408,0.0265630709964717
"467","desloratadine","Launched","histamine receptor antagonist","HRH1",0.0266177305264886,6,0.0357917818784541,0.464862084462983,0.0266177305264886
"1617","sildenafil","Launched","phosphodiesterase inhibitor","PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3",0.0269148331755204,33,0.0392931230588804,0.405334377279182,0.0269148331755204
"336","CHIR-99021","Preclinical","glycogen synthase kinase inhibitor","CDK1|GSK3A|GSK3B|MAPK1",0.027098096945662,28,0.184905619642599,0.453731038816915,0.027098096945662
"1615","sibutramine","Withdrawn","serotonin–norepinephrine reuptake inhibitor (SNRI)","SLC6A2|SLC6A3|SLC6A4",0.0272156728158985,6,-0.0310964253471764,0.495222866366417,0.0272156728158985
"859","ipratropium","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",0.0273974496847917,15,0.154907975460123,0.396750128504712,0.0273974496847917
"1722","tetracaine","Launched","membrane integrity inhibitor","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.0280423231297782,2,0.0280423231297782,0.46260786178854,0.0280423231297782
"1486","ranolazine","Launched","sodium channel blocker","SCN10A|SCN4A|SCN5A|SCN9A",0.0288379244802683,5,0.120824812542604,0.398827852968524,0.0288379244802683
"1243","ondansetron","Launched","serotonin receptor antagonist","HTR1A|HTR1B|HTR3A|HTR3B|HTR4|OPRM1",0.029350956250055,5,-0.0707225630538514,0.42965962455417,0.029350956250055
"282","captopril","Launched","angiotensin converting enzyme inhibitor","ACE|LTA4H|MMP2|MMP9",0.0294863967387131,2,0.0294863967387131,0.666624357884622,0.0294863967387131
"637","EXO-1","Preclinical","ARF inhibitor","",0.029702316489569,7,0.065439672801636,0.404157236235659,0.029702316489569
"606","estrone","Launched","estrogen receptor agonist|estrogenic hormone","ESR1|ESR2",0.029759954205065,10,-0.000251162906821908,0.369002713419193,0.029759954205065
"877","itraconazole","Launched","cytochrome P450 inhibitor","CYP51A1",0.0299182357076805,17,-0.0550443081117928,0.543388201537562,0.0299182357076805
"249","bumetanide","Launched","solute carrier family member inhibitor","CFTR|GPR35|SLC12A1|SLC12A2|SLC12A4|SLC12A5",0.0309951566943375,7,0.009552207247024,0.465412561465919,0.0309951566943375
"716","galantamine","Launched","acetylcholinesterase inhibitor","ACHE|BCHE|CHRNA1|CHRNA10|CHRNA2|CHRNA3|CHRNA4|CHRNA5|CHRNA6|CHRNA7|CHRNA9|CHRNB1|CHRNB2|CHRNB3|CHRNB4|CHRND|CHRNE|CHRNG",0.0314090236726217,7,-0.0792344321531123,0.481586677671222,0.0314090236726217
"449","danusertib","Phase 2","Aurora kinase inhibitor|growth factor receptor inhibitor","AURKA|AURKB|AURKC|FGFR1|NTRK1|RET|SLK",0.0316103831062707,13,0.184049079754601,0.387188821776248,0.0316103831062707
