"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"1432","promethazine","Launched","histamine receptor antagonist","ADRA1A|CALM1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR2A",-0.0702712118633655,14,-0.0604212817061816,0.211273786939593,-0.0702712118633655
"1511","risperidone","Launched","dopamine receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR6|HTR7",-0.0695614797052627,8,-0.188898572027398,0.319302832371698,-0.0695614797052627
"184","betamethasone","Launched","glucocorticoid receptor agonist","NR3C1",-0.0694841731872371,25,-0.0549108419660478,0.30358256731551,-0.0694841731872371
"470","desoxycortone","Preclinical","mineralocorticoid receptor agonist","NR3C1|NR3C2",-0.0693659837072361,10,-0.114928425357874,0.219682191726553,-0.0693659837072361
"47","alfuzosin","Launched","adrenergic receptor antagonist","ADRA1A|ADRA1B|ADRA1D|KCNH2",-0.0690528446479312,5,-0.0733946830265849,0.322904764743077,-0.0690528446479312
"14","ABT-751","Phase 2","tubulin polymerization inhibitor","TUBB",-0.0682967078264171,40,-0.0509473961582769,0.240454087481967,-0.0682967078264171
"1694","tamibarotene","Launched","retinoid receptor agonist","RARA|RARB",-0.0679728791710892,17,-0.073144171779141,0.215350992346148,-0.0679728791710892
"268","caffeic-acid-phenethyl-ester","Preclinical","HIV integrase inhibitor","RELA",-0.0678536238757886,11,-0.160354242777798,0.310522507151942,-0.0678536238757886
"1557","salubrinal","Preclinical","eukaryotic translation initiation factor inhibitor","EIF2S1",-0.0678498301708921,6,-0.110880623721881,0.298081880163172,-0.0678498301708921
"1781","toremifene","Launched","estrogen receptor antagonist|selective estrogen receptor modulator (SERM)","ESR1",-0.0677916848816615,15,-0.0560122699386503,0.22826979750878,-0.0677916848816615
"792","hexylresorcinol","Launched","local anesthetic","TYR",-0.0677287832310841,2,-0.0677287832310841,0.0486569719906973,-0.0677287832310841
"1788","tracazolate","Phase 2","GABA receptor modulator","GABRA1",-0.0674027314694457,10,-0.0482042433537832,0.230063051348693,-0.0674027314694457
"1334","phenazone","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.0669129455943757,11,-0.0655035787321063,0.14580262961454,-0.0669129455943757
"774","GW-9508","Preclinical","free fatty acid receptor agonist|G protein-coupled receptor agonist","FFAR1|FFAR4",-0.0665038864863554,7,-0.11290163951206,0.235759055401731,-0.0665038864863554
"1558","salvinorin-a","Phase 1","opioid receptor agonist","OPRD1|OPRK1|OPRM1",-0.0664128505258332,6,-0.0851394700627786,0.131523008436399,-0.0664128505258332
"386","clodronic-acid","Launched","bone resorption inhibitor","SLC25A4|SLC25A5|SLC25A6",-0.065687627811861,1,-0.065687627811861,NA,-0.065687627811861
"53","alprenolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2|HTR1A",-0.065593109088506,5,-0.0449233128834356,0.262217502629588,-0.065593109088506
"606","estrone","Launched","estrogen receptor agonist|estrogenic hormone","ESR1|ESR2",-0.0655794295150071,10,-0.0388741326394657,0.1710306667721,-0.0655794295150071
"436","cytarabine","Launched","ribonucleotide reductase inhibitor","POLA1|POLB|POLD1|POLE",-0.0654857215015644,15,-0.0292871200846573,0.228173081497143,-0.0654857215015644
"402","clotrimazole","Launched","cytochrome P450 inhibitor|imidazoline receptor ligand","CYP3A4|KCNN4|NR1I2|NR1I3|TRPM2|TRPM4|TRPM8",-0.065477629219957,5,-0.0518663634384405,0.241080870133145,-0.065477629219957
"1363","pinacidil","Launched","ATP channel activator|potassium channel activator","ABCC8|ABCC9",-0.0652981813671962,5,-0.129550412518195,0.2829566361501,-0.0652981813671962
"946","levocetirizine","Launched","histamine receptor antagonist","HRH1",-0.0650819547253553,2,-0.0650819547253553,0.0343939510710654,-0.0650819547253553
"1925","zebularine","Preclinical","DNA methyltransferase inhibitor","CDA|DNMT1",-0.0649073999923148,26,-0.0720389094507104,0.294664588393721,-0.0649073999923148
"685","fluocinonide","Launched","glucocorticoid receptor agonist","NR3C1|SERPINA6|SMO",-0.0644786686385921,11,-0.106958077709611,0.300949733654869,-0.0644786686385921
"526","docetaxel","Launched","tubulin polymerization inhibitor","BCL2|MAP2|MAP4|MAPT|NR1I2|TUBB|TUBB1",-0.0644663610916136,15,-0.0242305725971371,0.247755502588969,-0.0644663610916136
"1336","phenelzine","Launched","monoamine oxidase inhibitor","ABAT|AOC3|GAD2|GPT|GPT2|MAOA|MAOB|SLC6A2|SLC6A3|SLC6A4",-0.0643913525094435,5,-0.13853527607362,0.268274983580361,-0.0643913525094435
"1378","piribedil","Launched","dopamine receptor agonist","ADRA1A|ADRA2A|ADRA2C|DRD2|DRD3|DRD4|HTR1A|HTR2B",-0.0643180658364662,6,-0.148227559757459,0.266871723072236,-0.0643180658364662
"1301","PD-173074","Preclinical","FGFR inhibitor|VEGFR inhibitor","FGFR1|FGFR2|FGFR3|FGFR4|FLT1|FLT4|KDR|PDGFRA|PDGFRB",-0.0639798494270929,33,-0.0311097172216716,0.251785447681991,-0.0639798494270929
"1299","PD-166793","Preclinical","collagenase inhibitor|metalloproteinase inhibitor","MMP13|MMP2|MMP3",-0.0638816076264922,9,0.00862187787035281,0.255589308218719,-0.0638816076264922
"1322","perphenazine","Launched","dopamine receptor antagonist","CALM1|DRD1|DRD2|HRH1|HTR2A|HTR2C|HTR6|HTR7",-0.06382563801554,11,0.00866820040899807,0.329157741444818,-0.06382563801554
"580","EO-1428","Preclinical","p38 MAPK inhibitor","MAPK11|MAPK14",-0.0637284012622677,12,0.00902591848527869,0.275548242505,-0.0637284012622677
"587","eplerenone","Launched","cytochrome P450 inhibitor","NR3C2",-0.0634494229330571,6,-0.0192729056456006,0.284704066697708,-0.0634494229330571
"1035","mesulergine","Phase 2","dopamine receptor agonist","HTR2A|HTR2B|HTR2C|HTR3A|HTR3B|HTR6|HTR7",-0.0633258197560305,2,-0.0633258197560305,0.386472395004195,-0.0633258197560305
"962","linopirdine","Phase 3","potassium channel blocker","KCNQ2|KCNQ3|KCNQ4|KCNQ5",-0.0631659301538257,9,0.00869089627526092,0.240175159899084,-0.0631659301538257
"770","GW-583340","Preclinical","EGFR inhibitor","EGFR|ERBB2",-0.0631043857069504,8,-0.0320796541118583,0.219716147777715,-0.0631043857069504
"1547","rufloxacin","Launched","bacterial DNA gyrase inhibitor","",-0.0625322632339415,2,-0.0625322632339415,0.189695131301597,-0.0625322632339415
"1388","PK-11195","Phase 1","benzodiazepine receptor antagonist","TSPO",-0.0623999422612617,24,-0.128410175584251,0.314055697996253,-0.0623999422612617
"893","kenpaullone","Preclinical","CDK inhibitor|glycogen synthase kinase inhibitor","CCNB1|CDK1|CDK5|GSK3B",-0.0621611629076827,31,-0.031002044989775,0.240375799439858,-0.0621611629076827
"1335","phenazopyridine","Launched","local anesthetic","SCN1A",-0.061337365890387,7,-0.049614008179959,0.259633723584419,-0.061337365890387
"585","epirubicin","Launched","topoisomerase inhibitor","CHD1|TOP2A",-0.0613013574459061,4,-0.105626588387316,0.216146551424483,-0.0613013574459061
"324","CGP-37157","Preclinical","mitochondrial Na+/Ca2+ exchanger antagonist|sodium/calcium exchange inhibitor","SLC8A1",-0.061227492014079,7,-0.0704757703914057,0.119485343113729,-0.061227492014079
"1161","NGB-2904","Preclinical","dopamine receptor antagonist","DRD3",-0.0611888054411017,4,-0.111848314643556,0.347299582297778,-0.0611888054411017
"1357","pifithrin-alpha","Preclinical","TP53 inhibitor","TP53",-0.0611421646205092,26,-0.114312527322492,0.279447955260694,-0.0611421646205092
"285","carbarsone","Launched","antiprotozoal agent","",-0.0608435582822085,1,-0.0608435582822085,NA,-0.0608435582822085
"621","etidronic-acid","Launched","bone resorption inhibitor","ATP6V1A|PTPRS",-0.0598776108822032,1,-0.0598776108822032,NA,-0.0598776108822032
"1070","mianserin","Launched","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD5|HRH1|HRH2|HRH4|HTR1A|HTR1F|HTR2A|HTR2B|HTR2C|HTR6|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",-0.0597747260385243,5,-0.133451230514105,0.216487319280828,-0.0597747260385243
"741","glycopyrrolate","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",-0.0595747041805306,5,-0.0111557294916102,0.138275852008686,-0.0595747041805306
"527","doconexent","Launched","PPAR receptor agonist","FFAR1|PTGS1|PTGS2",-0.0595183561300577,6,-0.144239829696109,0.31028712525708,-0.0595183561300577
"3","17-hydroxyprogesterone-caproate","Launched","progesterone receptor agonist","AR|ESR1|ESR2|NR1H4|NR1I2|NR3C1|PGR",-0.0593942958866236,5,-0.2484918200409,0.334793959292522,-0.0593942958866236
"40","AG-490","Preclinical","EGFR inhibitor|JAK inhibitor","EGFR|JAK2|JAK3",-0.0592205291893569,15,0.0230134934122752,0.261337222137293,-0.0592205291893569
"281","capsazepine","Preclinical","TRPV agonist","TRPV1|TRPV4",-0.0591506859097663,13,-0.00405930470347649,0.226782109684172,-0.0591506859097663
"558","econazole","Launched","lanosterol demethylase inhibitor|sterol demethylase inhibitor","CYP51A1|NPY1R|NPY2R|TRPM2|TRPV5",-0.0589497835998965,8,-0.109082465972799,0.184803133571992,-0.0589497835998965
"1757","tinidazole","Launched","antiprotozoal agent","",-0.058819973906883,3,-0.042512781186094,0.283723524908631,-0.058819973906883
"1763","tivozanib","Phase 3","VEGFR inhibitor","FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB",-0.0586744149021512,62,-0.047031240739054,0.235179910213312,-0.0586744149021512
"510","diperodon","Preclinical","local anesthetic","",-0.0585916684267869,2,-0.0585916684267869,0.0924659219626686,-0.0585916684267869
"1184","nisoxetine","Phase 1","norepinephrine reuptake inhibitor","SLC6A2|SLC6A3|SLC6A4",-0.0583952124890234,6,-0.0583360447049053,0.201110635594416,-0.0583952124890234
"155","bambuterol","Launched","adrenergic receptor agonist","ADRB2|BCHE",-0.0582635662722544,3,-0.0875127811860942,0.3041765896514,-0.0582635662722544
"1332","PHCCC","Preclinical","glutamate receptor agonist","GRM1|GRM4",-0.0577698381609382,6,-0.0462897768112448,0.194472542686933,-0.0577698381609382
"1208","noscapine","Launched","bradykinin receptor antagonist|tubulin polymerization inhibitor","SIGMAR1",-0.0575671243818147,11,-0.0569631901840489,0.218178551842883,-0.0575671243818147
"1695","tamoxifen","Launched","estrogen receptor antagonist|selective estrogen receptor modulator (SERM)","EBP|ESR1|ESR2|GPER1|PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCI|PRKCQ|PRKCZ",-0.0575535316493988,60,-0.0399936094069529,0.244841218192682,-0.0575535316493988
"1089","MK-1775","Phase 2","WEE1 kinase inhibitor","WEE1",-0.0574524670985809,62,-0.0286977522713675,0.234211059238,-0.0574524670985809
"1898","xylazine","Launched","adrenergic receptor agonist","ADRA2A|ADRA2B|ADRA2C",-0.057145399653066,4,-0.111352249488753,0.362416746666991,-0.057145399653066
"1248","orphenadrine","Launched","acetylcholine receptor antagonist","GRIN1|GRIN2D|GRIN3A|GRIN3B|HRH1|SCN10A|SLC6A2",-0.0570455192374895,6,-0.137584510962574,0.34564607716955,-0.0570455192374895
"164","bemesetron","Phase 3","serotonin receptor antagonist","HTR3A|HTR3B",-0.0564878630336524,7,-0.0754959100204499,0.247348858251428,-0.0564878630336524
"796","homosalate","Preclinical","HSP inducer","",-0.0564092809012244,4,-0.0470195825372162,0.272998823408248,-0.0564092809012244
"1769","tolazamide","Launched","ATP channel blocker","ABCC8|KCNJ1|KCNJ10|KCNJ11",-0.0561490263299542,22,0.00269524187853295,0.320803914445656,-0.0561490263299542
"1345","phentolamine","Launched","adrenergic receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",-0.0558672618258454,5,-0.209011046465025,0.311891752507572,-0.0558672618258454
"734","gestrinone","Launched","progesterone receptor antagonist","AR|ESR1|PGR",-0.0557360527627776,7,0.0746392602834409,0.2621051242405,-0.0557360527627776
"656","fenoprofen","Launched","prostaglandin inhibitor","PTGS1|PTGS2|SLC5A8",-0.0557310838445808,1,-0.0557310838445808,NA,-0.0557310838445808
"1574","SB-222200","Preclinical","tachykinin antagonist","TACR3",-0.055497629924005,5,-0.243673623152142,0.283538442009082,-0.055497629924005
"1526","roscovitine","Phase 2","CDK inhibitor","CDK2|CDK9",-0.0554296277960063,40,-0.0241821592243328,0.254095151947786,-0.0554296277960063
"137","atracurium","Launched","acetylcholine receptor antagonist","CHRNA2",-0.0554089979550103,3,-0.00365541922290391,0.23108299451723,-0.0554089979550103
"513","diphenidol","Launched","acetylcholine receptor agonist","CHRM1|CHRM2|CHRM3|CHRM4",-0.0552747260385244,5,-0.00885511599467773,0.280306858313029,-0.0552747260385244
"371","cirazoline","Preclinical","adrenergic receptor agonist","ADRA1A",-0.0550975908392623,7,-0.0887937663014262,0.270310396844151,-0.0550975908392623
"1459","pyrimethamine","Launched","dihydrofolate reductase inhibitor","DHFR|SLC47A1",-0.055093355703362,11,-0.0386608419660479,0.248950388516136,-0.055093355703362
"1717","terconazole","Launched","sterol demethylase inhibitor","",-0.0549912083040873,4,0.0300471352541949,0.220800289465964,-0.0549912083040873
"39","AG-14361","Preclinical","PARP inhibitor","PARP1",-0.0544784152735519,74,-0.0513436129271931,0.231086212565167,-0.0544784152735519
"1671","sulfasalazine","Launched","cyclooxygenase inhibitor","ACAT1|ALOX5|CHUK|IKBKB|PLA2G1B|PPARG|PTGS1|PTGS2|SLC46A1|SLC7A11|TBXAS1",-0.0537552158973396,3,-0.0743302658486707,0.261274360975333,-0.0537552158973396
"509","dioxybenzone","Preclinical","topical sunscreen agent","",-0.0534529537740778,8,-0.0634138548057263,0.222880177144041,-0.0534529537740778
"1821","troglitazone","Withdrawn","insulin sensitizer|PPAR receptor agonist","ACSL4|ESRRA|ESRRG|PPARG|SERPINE1|SLC29A1|TRPM3",-0.0532569241997385,61,-0.0435403885480573,0.268626509046456,-0.0532569241997385
"335","chicago-sky-blue-6b","Preclinical","glutamate inhibitor|macrophage migration inhibiting factor inhibitor","MIF",-0.0531297898578031,3,0.00309304703476479,0.200849461966957,-0.0531297898578031
"95","anabasine","Preclinical","acetylcholine receptor agonist","",-0.052865852190997,2,-0.052865852190997,0.318154670749824,-0.052865852190997
"1582","SB-415286","Preclinical","glycogen synthase kinase inhibitor","GSK3A|GSK3B|RPS6KB1",-0.0521819661171917,13,-0.0607310838445808,0.249352826112541,-0.0521819661171917
"1431","promazine","Launched","dopamine receptor antagonist","ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|HRH1|HTR2A|HTR2C",-0.0520044150311901,26,-0.0287068542359865,0.29533072561762,-0.0520044150311901
"1927","zidovudine","Launched","nucleoside reverse transcriptase inhibitor","TERT",-0.0518353783231084,1,-0.0518353783231084,NA,-0.0518353783231084
"1429","proglumide","Withdrawn","CCK receptor antagonist","CCKAR|CCKBR",-0.0516567519864978,1,-0.0516567519864978,NA,-0.0516567519864978
"41","alaproclate","Phase 2","serotonin receptor antagonist","SLC6A4",-0.0513660895997237,6,-0.12966145370286,0.273609601419815,-0.0513660895997237
"781","halofantrine","Launched","antimalarial agent","KCNH2|KCNN4",-0.0510047563613471,2,-0.0510047563613471,0.0413452829403832,-0.0510047563613471
"444","dalcetrapib","Phase 3","cholesteryl ester transfer protein inhibitor","CETP",-0.0506616590818979,16,-0.0595350750948822,0.18769635666067,-0.0506616590818979
"963","linsitinib","Phase 3","IGF-1 inhibitor","IGF1R|INSR|INSRR",-0.0501934916382207,43,-0.0363934595529599,0.316095756477017,-0.0501934916382207
"1022","mephenesin","Launched","muscle relaxant","",-0.050129245113903,2,-0.050129245113903,0.469754462854835,-0.050129245113903
"36","adiphenine","Launched","acetylcholine receptor antagonist","CHRNA1",-0.049686538324061,3,-0.130442539307561,0.2850904245131,-0.049686538324061
"1707","temozolomide","Launched","DNA alkylating agent","MGMT",-0.0495978897675496,23,-0.00972423664907455,0.344902623152577,-0.0495978897675496
"186","betazole","Launched","histamine receptor agonist","HRH2",-0.0495409067017619,2,-0.0495409067017619,0.515665221584438,-0.0495409067017619
"1569","SB-216641","Preclinical","serotonin receptor antagonist","HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C",-0.0493020558852924,11,-0.0444478527607362,0.182117801829915,-0.0493020558852924
"889","JX-401","Preclinical","p38 MAPK inhibitor","MAPK14",-0.0492054307407519,10,-0.0804980842942133,0.248143298365044,-0.0492054307407519
"1194","nobiletin","Preclinical","MEK inhibitor","MAP2K1",-0.0490990815147212,10,-0.0153517928862933,0.284926637404066,-0.0490990815147212
"1343","phensuximide","Launched","succinimide antiepileptic","CACNA1G|CACNA1H|CACNA1I",-0.0488440277200087,7,-0.0335815986122646,0.235995099754251,-0.0488440277200087
"609","etamsylate","Launched","haemostatic agent","",-0.0486685106777043,1,-0.0486685106777043,NA,-0.0486685106777043
"1128","nadolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2|ADRB3",-0.0485651931127346,14,-0.0445834884676865,0.230783679770175,-0.0485651931127346
"1910","yohimbine","Launched","adrenergic receptor antagonist","ADRA2A|ADRA2B|ADRA2C|DRD2|DRD3|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR7|KCNJ1|KCNJ10|KCNJ11|KCNJ12|KCNJ14|KCNJ15|KCNJ8",-0.0485598758878737,7,0.0495344545574695,0.283274106283869,-0.0485598758878737
"829","ifenprodil","Launched","adrenergic receptor antagonist|glutamate receptor antagonist","GRIN1|GRIN2B",-0.0479717809012245,2,-0.0479717809012245,0.334973542867303,-0.0479717809012245
"465","deracoxib","Launched","cyclooxygenase inhibitor","PTGS2",-0.047803960024596,7,-0.0457032755038801,0.228001594545098,-0.047803960024596
"1654","strychnine","Preclinical","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA10|CHRNA9|GLRA1|GLRA2|GLRA3|GLRB",-0.0477326175869121,2,-0.0477326175869121,0.0111380163232913,-0.0477326175869121
"1050","methyldopa","Launched","adrenergic receptor agonist","ADRA2A|ADRA2B|ADRA2C|DDC",-0.0475383435582823,1,-0.0475383435582823,NA,-0.0475383435582823
"840","imipramine","Launched","norepinephrine reputake inhibitor|serotonin reuptake inhibitor","ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7|KCND2|KCND3|KCNH1|KCNH2|SLC6A2|SLC6A3|SLC6A4",-0.0472857241511968,4,0.0746266342316997,0.276583234609598,-0.0472857241511968
"1425","prochlorperazine","Launched","dopamine receptor antagonist","DRD1|DRD2|DRD3|DRD4",-0.0469956565968782,8,-0.100289009940079,0.208788827616581,-0.0469956565968782
"959","linezolid","Launched","bacterial 50S ribosomal subunit inhibitor","MAOA|MAOB",-0.0466248929614335,7,0.0162215711218868,0.252863941210298,-0.0466248929614335
"1882","VX-702","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK14",-0.0463401346844553,10,-0.0380970365249463,0.25991434823055,-0.0463401346844553
"1799","tretinoin","Launched","retinoid receptor agonist|retinoid receptor ligand","ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG",-0.0458867110411563,113,-0.0215669734151329,0.286077132667078,-0.0458867110411563
"1556","salmeterol","Launched","adrenergic receptor agonist","ADRB2",-0.0456622064709029,11,-0.101375255623722,0.35791587177513,-0.0456622064709029
"1585","SB-590885","Preclinical","RAF inhibitor","BRAF",-0.045489011585455,43,-0.0309307806163546,0.276646096430631,-0.045489011585455
"147","azasetron","Launched","serotonin receptor antagonist","HTR3A|HTR3B",-0.0451714747394649,6,-0.00293982793598916,0.246689215394356,-0.0451714747394649
"1465","quercetin","Launched","polar auxin transport inhibitor","ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIK3CG|PIM1|STK17B|UGT3A1",-0.0451619135659924,18,-0.0450991561537251,0.267778429159096,-0.0451619135659924
"1111","mosapride","Launched","serotonin receptor agonist","HTR4",-0.0451553110035837,13,-0.0515672836838392,0.222127520754582,-0.0451553110035837
"1912","zacopride","Phase 2","serotonin receptor antagonist","HTR3A|HTR3B|HTR4|HTR5A",-0.0450207601664569,1,-0.0450207601664569,NA,-0.0450207601664569
"345","chlorotrianisene","Launched","estrogenic hormone","ESR1|ESR2",-0.0447424553958261,5,-0.0843353783231084,0.2116675854314,-0.0447424553958261
"1883","VX-745","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK14",-0.0445156632873242,18,0.0150164604075692,0.306885857302942,-0.0445156632873242
"358","cilomilast","Phase 3","phosphodiesterase inhibitor","PDE4A|PDE4B|PDE4D",-0.0437242184340796,6,-0.0473315986122646,0.183947676188304,-0.0437242184340796
"1908","YM-90709","Preclinical","IL5 inhibitor","CSF2RB|IL5RA",-0.0436120872976666,5,-0.0345577709611452,0.188258172009858,-0.0436120872976666
"719","ganciclovir","Launched","DNA polymerase inhibitor","",-0.0434576211071525,2,-0.0434576211071525,0.569844557626923,-0.0434576211071525
"1685","T-0156","Preclinical","phosphodiesterase inhibitor","PDE5A",-0.0433305194436917,10,-0.0362625324686325,0.306667708726029,-0.0433305194436917
"244","BU-239","Preclinical","imidazoline receptor ligand|imidazoline receptor agonist","",-0.043225257188273,9,-0.0328684084282155,0.269355686455096,-0.043225257188273
"1617","sildenafil","Launched","phosphodiesterase inhibitor","PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3",-0.0430059050160521,33,-0.0334406952965235,0.256950425066463,-0.0430059050160521
"168","benidipine","Launched","calcium channel blocker","CACNA1C|CACNA1G",-0.0421863770157437,4,-0.122177914110429,0.360674049150077,-0.0421863770157437
"1220","nutlin-3","Preclinical","MDM inhibitor","MDM2|TP53",-0.0421578372872409,16,-0.0216272001241282,0.361527453441311,-0.0421578372872409
"739","glipizide","Launched","sulfonylurea","ABCC8|KCNJ10|KCNJ11|PPARG",-0.0421354652911357,6,-0.117515337423313,0.256213839314994,-0.0421354652911357
"593","erbstatin-analog","Preclinical","EGFR inhibitor|tyrosine kinase inhibitor","EGFR",-0.0412811882942196,8,0.0181759696100231,0.269171726544781,-0.0412811882942196
"429","cyclopentolate","Launched","acetylcholine receptor antagonist","CHRM1",-0.041052046749895,2,-0.041052046749895,0.2377829498938,-0.041052046749895
"1600","secnidazole","Launched","acetylcholinesterase inhibitor|microtubule inhibitor","",-0.0405044308111793,3,-0.0583946830265848,0.18925743235502,-0.0405044308111793
"567","EMD-66684","Preclinical","angiotensin receptor antagonist","AGTR1",-0.0404639570552147,4,-0.120446063394683,0.25354039625401,-0.0404639570552147
"551","DUP-697","Phase 1","cyclooxygenase inhibitor","PTGS2",-0.0401510119138515,8,-0.000989574072387318,0.253560482466415,-0.0401510119138515
"1430","proguanil","Launched","dihydrofolate reductase inhibitor","DHFR",-0.0399424152000786,5,-0.030631390593047,0.329022765981225,-0.0399424152000786
"568","emedastine","Launched","histamine receptor antagonist","HRH1",-0.039785586342326,1,-0.039785586342326,NA,-0.039785586342326
"1044","methenamine","Launched","bacterial DNA inhibitor","",-0.0397625802073566,1,-0.0397625802073566,NA,-0.0397625802073566
"1148","NBQX","Preclinical","glutamate receptor antagonist","GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIN1|GRIN2A|GRIN2B",-0.0396959939321849,5,-0.0595887560764773,0.270682376561157,-0.0396959939321849
"1704","telenzepine","Phase 3","acetylcholine receptor antagonist","CHRM1",-0.0394991326394655,2,-0.0394991326394655,0.224014534746909,-0.0394991326394655
"50","allantoin","Launched","cosmetic","",-0.0393365375550769,8,-0.0491144189380341,0.212653063564574,-0.0393365375550769
"52","alpha-linolenic-acid","Phase 3","omega 3 fatty acid stimulant","ELOVL4|FADS1|FADS2|FFAR1|FFAR4|PTGS2|SLC8A1|TRPV1",-0.0392082388253785,9,-0.0713895188514177,0.208196872256597,-0.0392082388253785
"1606","serdemetan","Phase 1","MDM inhibitor","MDM2",-0.0388278861953488,47,-0.0346398808208535,0.213727464981308,-0.0388278861953488
"903","KN-62","Preclinical","calcium/calmodulin dependent protein kinase inhibitor|purinergic receptor antagonist","AKT1|CAMK2A|CHEK1|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|P2RX7|PRKCA|ROCK1|RPS6KB1|SGK1",-0.0386176250537632,11,0.046042944785276,0.247012609853917,-0.0386176250537632
"396","clopamide","Launched","sodium/chloride cotransporter inhibitor","",-0.0384023517382413,1,-0.0384023517382413,NA,-0.0384023517382413
"822","icilin","Phase 1","TRPV agonist","TRPA1|TRPM8",-0.0382226664767533,3,0.112729751080987,0.277677788530511,-0.0382226664767533
"1143","naringenin","Phase 1","aromatase inhibitor|TRPV antagonist","CYP19A1|CYP1B1|ESR2|GLO1|HSD17B1",-0.0378252774817156,5,-0.0571319018404908,0.283194153739569,-0.0378252774817156
"461","deforolimus","Phase 3","mTOR inhibitor","MTOR",-0.0370291244336094,11,-0.0264953987730062,0.261059427152134,-0.0370291244336094
"953","LFM-A13","Preclinical","Bruton's tyrosine kinase (BTK) inhibitor","BTK",-0.0368520703494919,31,-0.050961145194274,0.213623284106117,-0.0368520703494919
"1768","tofacitinib","Launched","JAK inhibitor","JAK1|JAK2|JAK3|TYK2",-0.0365492348889545,2,-0.0365492348889545,0.433988813879021,-0.0365492348889545
"1392","PNU-22394","Phase 2","serotonin receptor agonist","HTR2A|HTR2B|HTR2C|MAOA|MAOB",-0.0362704498977505,1,-0.0362704498977505,NA,-0.0362704498977505
"546","DR-2313","Preclinical","PARP inhibitor","PARP1|PARP3",-0.0361608302893468,9,-0.0687707601664568,0.151147035881841,-0.0361608302893468
"1634","spaglumic-acid","Launched","glutamate receptor antagonist","GRM3",-0.0359384493280111,1,-0.0359384493280111,NA,-0.0359384493280111
"499","dihydroxyphenylglycine","Preclinical","glutamate receptor agonist","GRM1|GRM5",-0.0357235702672775,2,-0.0357235702672775,0.00357190395247387,-0.0357235702672775
"1480","raclopride","Launched","dopamine receptor antagonist","DRD2|DRD3|HTR1A",-0.0355995151949885,8,-0.0802174352979524,0.20227681891562,-0.0355995151949885
"549","droxinostat","Preclinical","HDAC inhibitor","HDAC6|HDAC8",-0.035013625033215,9,0.0374306713263857,0.2293740339703,-0.035013625033215
"947","levodopa","Launched","dopamine precursor","DRD1|DRD2|DRD3|DRD4|DRD5|GPR143",-0.034918200408998,1,-0.034918200408998,NA,-0.034918200408998
"1472","quipazine","Preclinical","serotonin receptor agonist","",-0.033543669846798,14,-0.0758972392638037,0.249508038105047,-0.033543669846798
"1741","thiorphan","Phase 1","membrane metalloendopeptidase inhibitor","MME",-0.0335366576151311,6,-0.0573172290388548,0.31395897795395,-0.0335366576151311
"640","famciclovir","Launched","DNA polymerase inhibitor","",-0.0331719677719136,6,-0.0809804721077682,0.313286736510701,-0.0331719677719136
"1192","NNC-711","Preclinical","GABA uptake inhibitor","SIGMAR1|SLC6A1",-0.032958844580777,2,-0.032958844580777,0.326850710433588,-0.032958844580777
"1308","pempidine","Launched","ganglionic blocker","",-0.0329093082237165,1,-0.0329093082237165,NA,-0.0329093082237165
