"","log2FoldChange","logCPM","LR","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"27478",3.60480723532751,3.31988004557848,34.6676819859762,3.91070249957435e-09,0.000219574213243601,"C12orf75",9606,387882,"NULL","12","12q23.3","chromosome 12 open reading frame 75","protein-coding","C12orf75","chromosome 12 open reading frame 75","O","overexpressed in colon carcinoma 1 prote",3.60480723532751,"up"
"57600",3.63288075117008,0.484046862268381,33.4798177862888,7.20073226259295e-09,0.000403284211098781,"FAM72C",9606,554282,"RP5-998N21.9","1","1q21.2","family with sequence similarity 72, member C","protein-coding","FAM72C","family with sequence similarity 72, member C","O","NULL",3.63288075117008,"up"
"41023",3.70565056661299,2.22179820829943,32.9798092085186,9.31209451235422e-09,0.000520927879115607,"PBK",9606,55872,"NULL","8","8p21.2","PDZ binding kinase","protein-coding","PBK","PDZ binding kinase","O","MAPKK-like protein kinase|PDZ-binding ki",3.70565056661299,"up"
"15703",3.73834024047433,-0.934043543886516,33.0532497054951,8.96690497015455e-09,0.000501716266890088,"CCL22",9606,6367,"A-152E5.1","16","16q13","chemokine (C-C motif) ligand 22","protein-coding","CCL22","chemokine (C-C motif) ligand 22","O","C-C motif chemokine 22|CC chemokine STCP",3.73834024047433,"up"
"50621",3.74651698661396,-2.18404068317054,34.4159423741262,4.45062798000049e-09,0.000249746989097728,"RP11-204C16.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74651698661396,"up"
"57019",3.75279082370848,4.3520980281174,32.4869265961134,1.19997048393447e-08,0.000670387510259669,"CXCL10",9606,3627,"NULL","4","4q21","chemokine (C-X-C motif) ligand 10","protein-coding","CXCL10","chemokine (C-X-C motif) ligand 10","O","10 kDa interferon gamma-induced protein|",3.75279082370848,"up"
"46483",3.85409176805191,-1.3815369899811,34.9951861478108,3.3052144510034e-09,0.000185710084358528,"PXDNL",9606,137902,"NULL","8","8q11.22-q11.23","peroxidasin homolog (Drosophila)-like","protein-coding","PXDNL","peroxidasin homolog (Drosophila)-like","O","cardiac peroxidase|cardiovascular peroxi",3.85409176805191,"up"
"472",3.89481720368465,0.613838680064126,34.5389418151229,4.17808384496927e-09,0.00023452002430197,"HLA-DQB2",9606,3120,"DAMA-367I24.2","6","6p21","major histocompatibility complex, class II, DQ beta 2","protein-coding","HLA-DQB2","major histocompatibility complex, class II, DQ beta 2","O","DV19.1 (major histocompatibility complex",3.89481720368465,"up"
"27251",3.89792788452819,-3.43130194366684,34.6424371328752,3.96174736665476e-09,0.000222436267648198,"RPL7P6",9606,90193,"NULL","12","12p12.3","ribosomal protein L7 pseudogene 6","pseudo","RPL7P6","ribosomal protein L7 pseudogene 6","O","NULL",3.89792788452819,"up"
"55101",3.94414187399347,2.51080802856621,31.7892325904299,1.7184276176791e-08,0.00095848737231287,"BDKRB2",9606,624,"NULL","14","14q32.1-q32.2","bradykinin receptor B2","protein-coding","BDKRB2","bradykinin receptor B2","O","B2 bradykinin receptor|BK-2 receptor",3.94414187399347,"up"
"53089",3.94811422925998,-2.30896639527195,31.8509342227634,1.66469585347246e-08,0.00092871716969375,"RP11-212P7.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94811422925998,"up"
"24148",3.98910535071629,-3.37162517391872,32.6043003895627,1.12964525916125e-08,0.000631200585008938,"RP11-92C4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98910535071629,"up"
"23305",4.01955385986403,-3.1342307954887,34.4255992348263,4.42860070505734e-09,0.000248515357164998,"RP11-567I13.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01955385986403,"up"
"30882",4.03131307902757,0.645530086177861,36.2006743850194,1.78008944719716e-09,0.00010026353811338,"FAM72D",9606,728833,"WI2-929E21.1","1","1q21.1","family with sequence similarity 72, member D","protein-coding","FAM72D","family with sequence similarity 72, member D","O","family with sequence similarity 72 membe",4.03131307902757,"up"
"14177",4.0806789600152,-3.30873343460762,31.7923223514757,1.71569609497116e-08,0.000956980967853013,"SUMO1P4",9606,101290502,"NULL","19","19q13","SUMO1 pseudogene 4","pseudo","SUMO1P4","SUMO1 pseudogene 4","O","NULL",4.0806789600152,"up"
"613",4.18731367822902,2.81891634014596,35.7451052796348,2.24896298533709e-09,0.000126533404444021,"CCDC170",9606,80129,"NULL","6","6q25.1","coiled-coil domain containing 170","protein-coding","CCDC170","coiled-coil domain containing 170","O","coiled-coil domain-containing protein 17",4.18731367822902,"up"
"44329",4.24567166960993,4.33967303023908,35.3885615081245,2.70068286781562e-09,0.000151845894242933,"MYBL2",9606,4605,"NULL","20","20q13.1","v-myb myeloblastosis viral oncogene homolog (avian)-like 2","protein-coding","MYBL2","v-myb myeloblastosis viral oncogene homolog (avian)-like 2","O","myb-like protein 2|myb-related protein B",4.24567166960993,"up"
"6778",4.32515234268322,0.211969270544233,35.878288872994,2.10036188020956e-09,0.000118214667703835,"MESP2",9606,145873,"NULL","15","15q26.1","mesoderm posterior 2 homolog (mouse)","protein-coding","MESP2","mesoderm posterior 2 homolog (mouse)","O","class C basic helix-loop-helix protein 6",4.32515234268322,"up"
"40445",4.42490621184078,2.06954871839922,35.8529182628232,2.12789073388602e-09,0.0001197385394865,"CTHRC1",9606,115908,"UNQ762/PRO1550","8","8q22.3","collagen triple helix repeat containing 1","protein-coding","CTHRC1","collagen triple helix repeat containing 1","O","collagen triple helix repeat-containing ",4.42490621184078,"up"
"4271",4.58232459658925,3.52376622396507,32.8730807086991,9.83761079316156e-09,0.000550089682721215,"LYPD1",9606,116372,"PSEC0181","2","2q21.2","LY6/PLAUR domain containing 1","protein-coding","LYPD1","LY6/PLAUR domain containing 1","O","ly6/PLAUR domain-containing protein 1|pu",4.58232459658925,"up"
"41835",4.6920010748109,-3.59590805144484,35.1902344769382,2.9901924092254e-09,0.000168072734937741,"CDKN2A-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6920010748109,"up"
"46649",5.15377328507669,-0.613516596734067,35.8643887820655,2.11539996686856e-09,0.000119044133135528,"AC011294.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15377328507669,"up"
"50616",5.41902547211403,1.49091116557274,35.5365119432679,2.50314323263007e-09,0.000140776775403115,"BMS1P8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41902547211403,"up"
"17543",5.4700857377542,0.13631936379228,33.5645551712745,6.89375715684661e-09,0.000386174488412234,"WFDC21P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4700857377542,"up"
"49175",5.83620089987786,5.69830528415719,34.3213349445755,4.6723159024607e-09,0.00026212626675985,"PDZK1IP1",9606,10158,"NULL","1","1p33","PDZK1 interacting protein 1","protein-coding","PDZK1IP1","PDZK1 interacting protein 1","O","17 kDa membrane-associated protein|PDZK1",5.83620089987786,"up"
"56899",5.92561380824817,-2.75492917343911,33.1957396813351,8.3332909766104e-09,0.000466397629378931,"RP11-25H12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92561380824817,"up"
"54314",6.95933224121242,-1.9046403312862,32.6127613716586,1.12473829305889e-08,0.000628481263395445,"RP11-138J23.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.95933224121242,"up"
"532",7.2938675101604,2.34359337494832,32.0924228088051,1.47009567318933e-08,0.000820592703817552,"HOXA13",9606,3209,"NULL","7","7p15.2","homeobox A13","protein-coding","HOXA13","homeobox A13","O","homeo box 1J|homeo box A13|homeobox prot",7.2938675101604,"up"
"37751",7.6619000668053,1.38155993945296,32.6581027513203,1.09880390646488e-08,0.000614055575088833,"ST8SIA6-AS1",9606,100128098,"NULL","10","10p12.33","ST8SIA6 antisense RNA 1","miscRNA","ST8SIA6-AS1","ST8SIA6 antisense RNA 1","O","NULL",7.6619000668053,"up"
"51651",8.21755069351917,-0.188849645998397,35.2250975737565,2.93713870690809e-09,0.000165099503854011,"NPSR1-AS1",9606,404744,"NULL","7","7p14.3","NPSR1 antisense RNA 1","miscRNA","NPSR1-AS1","NPSR1 antisense RNA 1","O","NULL",8.21755069351917,"up"
"41531",8.66921408880548,-0.331826630943234,35.8688443810796,2.11056788568774e-09,0.000118778539470735,"RP11-442H21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66921408880548,"up"
"43855",9.66741759146072,3.5164114269952,35.0726708974298,3.17627383543656e-09,0.000178500237003864,"UPK3A",9606,7380,"CTA-268H5.10-002","22","22q13.31","uroplakin 3A","protein-coding","UPK3A","uroplakin 3A","O","uroplakin III|uroplakin-3a",9.66741759146072,"up"
