"","log2FoldChange","AveExpr","t","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"47035",3.18070126466928,-4.87892410994685,3.38300587324927,0.000513559757677179,0.000635371576863503,"SLC22A13",9606,9390,"NULL","3","3p21.3","solute carrier family 22 (organic anion transporter), member 13","protein-coding","SLC22A13","solute carrier family 22 (organic anion transporter), member 13","O","organic cation transporter-like 3|organi",3.18070126466928,"up"
"47007",3.18682700965896,-4.01929535894644,3.50824612491963,0.000339637435888393,0.000423046514677085,"LINC00334",9606,114042,"NULL","21","21q22.3","long intergenic non-protein coding RNA 334","unknown","LINC00334","long intergenic non-protein coding RNA 334","O","NULL",3.18682700965896,"up"
"47002",3.18765554483074,-4.31544579207594,3.87523345894635,9.56085489064189e-05,0.000121540827296709,"ATF4P1",9606,469,"NULL","X","Xq28","activating transcription factor 4 pseudogene 1","pseudo","ATF4P1","activating transcription factor 4 pseudogene 1","O","NULL",3.18765554483074,"up"
"47003",3.18765554483074,-4.31544579207594,3.87523345894635,9.56085489064189e-05,0.000121540827296709,"ATF4P2",9606,340600,"NULL","X","Xq28","activating transcription factor 4 pseudogene 2","pseudo","ATF4P2","activating transcription factor 4 pseudogene 2","O","NULL",3.18765554483074,"up"
"46976",3.19322913464158,-3.58732223866949,3.31290491154564,0.000644460491947009,0.000794786216684864,"AF196972.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19322913464158,"up"
"46952",3.19777234095338,-2.46854468423422,3.28645161109651,0.000701528453778031,0.000863856354460951,"RP11-97O12.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19777234095338,"up"
"46945",3.19849711807087,-4.5610164060299,3.46728145056037,0.000389250851563449,0.000483671739006011,"RP11-295H24.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19849711807087,"up"
"46922",3.20521859850822,-4.30511504261614,3.2907973536105,0.000691839779449139,0.000852176583189512,"HEMGN",9606,55363,"PRO1037","9","9q22.33","hemogen","protein-coding","HEMGN","hemogen","O","erythroid differentiation-associated gen",3.20521859850822,"up"
"46897",3.21040461863483,-3.1951346132029,3.71983106269729,0.000165175522767963,0.000208214565744321,"RP1-197B17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21040461863483,"up"
"46896",3.21042129622854,-2.71856882763154,3.69222384506939,0.000181748757120229,0.000228732146190173,"AC142528.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21042129622854,"up"
"46875",3.21600771133032,-3.71598875582059,3.3607106871531,0.000552207201091426,0.000682565991752723,"RP11-1365D11.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21600771133032,"up"
"46855",3.22014082390689,-2.30199859162397,3.76145651446133,0.000142875101726094,0.000180480136586875,"CTD-2206N4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22014082390689,"up"
"46850",3.22082704640802,-1.34098137016048,3.78681997516851,0.000130723718445393,0.00016534083578568,"BRD7P2",9606,647076,"NULL","3","3q25.33","bromodomain containing 7 pseudogene 2","pseudo","BRD7P2","bromodomain containing 7 pseudogene 2","O","NULL",3.22082704640802,"up"
"46846",3.2212502843339,-3.9225051630171,3.36878714411709,0.000537902349885767,0.00066512279547995,"NT5C3AP1",9606,90859,"NULL","4","4q26","5'-nucleotidase, cytosolic IIIA pseudogene 1","pseudo","NT5C3AP1","5'-nucleotidase, cytosolic IIIA pseudogene 1","O","NULL",3.2212502843339,"up"
"46836",3.22209842645363,-3.95194612052584,3.69964384939502,0.000177145568168487,0.000223044416646137,"RP11-214K3.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22209842645363,"up"
"46812",3.22748796012285,-4.19480497486735,3.66043929281935,0.000202783009112767,0.000254705964039431,"PRR15L",9606,79170,"NULL","17","17q21.32","proline rich 15-like","protein-coding","PRR15L","proline rich 15-like","O","ATPase family, AAA domain containing 4|p",3.22748796012285,"up"
"46801",3.23050066379933,-2.5398048594102,3.82809921342558,0.000113024740920435,0.000143254989243817,"RP11-347C18.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23050066379933,"up"
"46793",3.23196943749603,-4.35826070233104,3.4259388809787,0.000446191546181534,0.000553133995701205,"RP11-261P13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23196943749603,"up"
"46789",3.23297498208759,-6.14829824290947,3.41095705892148,0.00046869532535575,0.000580601413716752,"RP11-804A23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23297498208759,"up"
"46768",3.23821699900824,-2.78275857201923,3.91251961900392,8.36767541901765e-05,0.000106580882266801,"RP11-177C12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23821699900824,"up"
"46764",3.23858955830468,-2.29313820521417,3.35702816040553,0.000558847918703619,0.000690614081629751,"RP11-764K9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23858955830468,"up"
"46703",3.25209626522157,-4.62908624187858,3.30739125946716,0.000655985360355478,0.000808692910098787,"PLA2G10",9606,8399,"NULL","16","16p13.1-p12","phospholipase A2, group X","protein-coding","PLA2G10","phospholipase A2, group X","O","GX sPLA2|group 10 secretory phospholipas",3.25209626522157,"up"
"46697",3.25249394354783,-4.5404524453647,3.92935278302407,7.87687705052384e-05,0.000100421182697875,"RP11-175B9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25249394354783,"up"
"46691",3.25348600592586,-4.44387807104321,3.43533065997615,0.000432607303442614,0.000536577777746597,"C2orf61",9606,285051,"NULL","2","2p21","chromosome 2 open reading frame 61","protein-coding","C2orf61","chromosome 2 open reading frame 61","O","uncharacterized protein C2orf61",3.25348600592586,"up"
"46675",3.2567952681989,-4.46432285581291,3.321530179192,0.000626815424251161,0.00077331833220431,"RPL36AP43",9606,100271646,"NULL","15","15q26","ribosomal protein L36a pseudogene 43","pseudo","RPL36AP43","ribosomal protein L36a pseudogene 43","O","NULL",3.2567952681989,"up"
"46624",3.27015118296558,-5.06871097391737,3.36022046443793,0.000553087932742041,0.000683625787276327,"C1orf234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27015118296558,"up"
"46621",3.2704880043212,-3.40100322618114,3.33695718943109,0.000596377429829262,0.000736293414335982,"RP11-384M20.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2704880043212,"up"
"46618",3.27057531237664,-5.06655369192952,3.34047020314839,0.000589642562143494,0.000728055200508558,"RP11-894J14.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27057531237664,"up"
"46588",3.27720577779625,-1.69054406481744,3.76987808946648,0.000138726005219078,0.000175303251040572,"TXNDC2",9606,84203,"NULL","18","NULL","thioredoxin domain containing 2 (spermatozoa)","protein-coding","TXNDC2","thioredoxin domain containing 2 (spermatozoa)","O","sperm-specific thioredoxin 1|spermatid-s",3.27720577779625,"up"
"46572",3.28044302091623,-4.12712689096466,3.74330786417199,0.000152221337735296,0.000192108194792351,"SMCO3",9606,440087,"NULL","12","12p12.3","single-pass membrane protein with coiled-coil domains 3","protein-coding","SMCO3","single-pass membrane protein with coiled-coil domains 3","O","uncharacterized protein C12orf69",3.28044302091623,"up"
"46553",3.28534511368563,-4.24689906628435,3.49928511507663,0.00034995212248585,0.000435653468927972,"RP1-80N2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28534511368563,"up"
"46548",3.28665245689789,-3.21938960480622,3.71276662751914,0.00016927430209659,0.000213294140610447,"SCARNA13",9606,677768,"NULL","14","14q32.12","small Cajal body-specific RNA 13","miscRNA","SCARNA13","small Cajal body-specific RNA 13","O","NULL",3.28665245689789,"up"
"46543",3.28768520185982,-3.84095200168889,3.5968108059249,0.000252018972743217,0.000315385773477824,"HNRNPA1P49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28768520185982,"up"
"46541",3.28808523833441,-2.28059422252823,3.43236524172839,0.000436854353345155,0.00054175377605556,"ACE2",9606,59272,"UNQ868/PRO1885","X","Xp22","angiotensin I converting enzyme (peptidyl-dipeptidase A) 2","protein-coding","ACE2","angiotensin I converting enzyme (peptidyl-dipeptidase A) 2","O","ACE-related carboxypeptidase|angiotensin",3.28808523833441,"up"
"46523",3.29316863677877,-3.37567599743994,3.3378345287686,0.000594689386997247,0.000734240288736605,"NCR3",9606,259197,"DAAP-90L16.3","6","6p21.3","natural cytotoxicity triggering receptor 3","protein-coding","NCR3","natural cytotoxicity triggering receptor 3","O","NK-p30|activating NK-A1 receptor|activat",3.29316863677877,"up"
"46497",3.29801070163896,-3.11670709853426,3.52280374013687,0.000323491419205523,0.000403192502893103,"RP3-355L5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29801070163896,"up"
"46496",3.29813328201498,-4.55243320926946,3.57755244873653,0.000269024440461433,0.000336300643307397,"RP11-195C7.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29813328201498,"up"
"46479",3.30368887551151,-4.74443701764037,3.31256568110083,0.00064516728040281,0.000795641119390278,"IL5",9606,3567,"NULL","5","5q31.1","interleukin 5 (colony-stimulating factor, eosinophil)","protein-coding","IL5","interleukin 5 (colony-stimulating factor, eosinophil)","O","B-cell differentiation factor I|T-cell r",3.30368887551151,"up"
"46478",3.30372195630708,-1.79675999735349,3.43006396053513,0.000440177135312305,0.000545770456615873,"POU5F1B",9606,5462,"NULL","8","8q24.21","POU class 5 homeobox 1B","protein-coding","POU5F1B","POU class 5 homeobox 1B","O","POU 5 domain protein|POU class 5 homeobo",3.30372195630708,"up"
"46464",3.30704659996664,-3.35500842446606,3.52720644879942,0.000318752725356947,0.000397413131659119,"AF146191.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30704659996664,"up"
"46458",3.30860166595917,-3.5890987962444,3.49087555364498,0.000359899904707759,0.000447818528413025,"AC115522.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30860166595917,"up"
"46457",3.30879831612299,-5.02372348653126,3.45267747937669,0.000408534710786259,0.000507170719093198,"H2BFM",9606,286436,"LL0XNC01-240C2.2","X","Xq22.2","H2B histone family, member M","protein-coding","H2BFM","H2B histone family, member M","O","H2B/s|histone H2B type F-M|histone H2B.s",3.30879831612299,"up"
"46441",3.31416328946921,-4.50536474804497,3.35322882070497,0.000565779226701765,0.000699032203134435,"RP11-583F2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31416328946921,"up"
"46423",3.31871459385478,-4.59843377588025,3.73114666415931,0.000158806261212219,0.000200289131675702,"RP11-946P6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31871459385478,"up"
"46419",3.3199121832384,-3.85686678796086,3.39845642331919,0.000488286113675912,0.000604537340968141,"CTB-161M19.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3199121832384,"up"
"46416",3.32085965759938,-3.98511245486834,3.84767754018052,0.000105451928001499,0.000133815947367121,"ANXA2P1",9606,303,"NULL","4","4q31.3","annexin A2 pseudogene 1","pseudo","ANXA2P1","annexin A2 pseudogene 1","O","NULL",3.32085965759938,"up"
"46411",3.32230661060316,-2.08428983543788,3.46036365755968,0.000398276694139027,0.000494666645875383,"QRFPR",9606,84109,"NULL","4","4q27","pyroglutamylated RFamide peptide receptor","protein-coding","QRFPR","pyroglutamylated RFamide peptide receptor","O","G protein-coupled receptor 103|G-protein",3.32230661060316,"up"
"46405",3.32328857636119,-4.41148342548461,3.28768180335058,0.000698777851853006,0.000860595915977819,"AC005795.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32328857636119,"up"
"46404",3.32330503220526,-3.59139529460833,3.30258871689862,0.000666182302463757,0.000820987177040693,"RP11-626G11.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32330503220526,"up"
"46403",3.32336506055599,-3.3403863888487,3.45740429694325,0.000402197289510139,0.000499461968006983,"ERVH48-1",9606,90625,"NULL","21","21q22.3","endogenous retrovirus group 48, member 1","unknown","ERVH48-1","endogenous retrovirus group 48, member 1","O","NULL",3.32336506055599,"up"
"46399",3.3237362586544,-0.305105321405906,3.78326104384649,0.000132367454569975,0.000167387325551294,"RP11-452L6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3237362586544,"up"
"46392",3.32438608947488,-4.62770810901713,3.31231137325351,0.000645695969614363,0.00079627635298779,"STH",9606,246744,"NULL","17","17q21.1","saitohin","protein-coding","STH","saitohin","O","microtubule-associated protein tau (MAPT",3.32438608947488,"up"
"46384",3.32553157559406,-3.69995529027527,3.50867632324042,0.000339150417172171,0.000422448874938612,"UNC93B3",9606,285296,"NULL","3","3p12.3","unc-93 homolog B3 pseudogene (C. elegans)","pseudo","UNC93B3","unc-93 homolog B3 pseudogene (C. elegans)","O","NULL",3.32553157559406,"up"
"46380",3.32714455079303,-3.38689875506077,3.60472056384866,0.000245333726037156,0.000307150841080179,"RP3-522J7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32714455079303,"up"
"46375",3.32815758196169,-4.11099357483082,3.73380312358122,0.00015734518723777,0.000198493408565924,"RP11-151N17.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32815758196169,"up"
"46374",3.32855932701785,-3.7529916619123,3.84389788434006,0.000106875159212505,0.000135569133035117,"CTD-2007L18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32855932701785,"up"
"46359",3.33100320030025,-3.34561455134561,3.54883216965858,0.000296413082059684,0.000369914888053904,"CTA-228A9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33100320030025,"up"
"46352",3.33318859317351,-2.63879865065813,3.81882335274057,0.000116790980945792,0.000147951743069988,"RP11-258F22.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33318859317351,"up"
"46340",3.33671770978547,-4.23695573515123,3.67246956147561,0.000194563887325324,0.000244597345023495,"VN2R17P",9606,649186,"NULL","19","19q13.43","vomeronasal 2 receptor 17 pseudogene","pseudo","VN2R17P","vomeronasal 2 receptor 17 pseudogene","O","NULL",3.33671770978547,"up"
"46330",3.33860064782375,-4.43571084049485,3.35524538377231,0.000562092050164323,0.000694549861643911,"RP11-950C14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33860064782375,"up"
"46328",3.3390853869118,-2.52436509654805,3.43358004255424,0.000435110751698998,0.00053961433959859,"AC087163.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3390853869118,"up"
"46304",3.34663517965278,-4.96494447883358,3.35900706451942,0.000555273072794862,0.0006862976955798,"ITPK1-AS1",9606,319085,"NULL","14","14q32.12","ITPK1 antisense RNA 1","miscRNA","ITPK1-AS1","ITPK1 antisense RNA 1","O","NULL",3.34663517965278,"up"
"46291",3.34864548621063,-3.55320048153478,3.534337322554,0.000311216660353702,0.000388132997960066,"RLN2",9606,6019,"RP11-12D24.2","9","9p24.1","relaxin 2","protein-coding","RLN2","relaxin 2","O","H2-preprorelaxin|prorelaxin H2|relaxin, ",3.34864548621063,"up"
"46274",3.35313571425611,-3.00718465790559,3.64537608316638,0.000213539421336088,0.000267969513758823,"HNRNPH1P1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35313571425611,"up"
"46265",3.35560154760184,-5.02409125723144,3.28550727263812,0.000703657477074628,0.00086642337868902,"RP11-737O24.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35560154760184,"up"
"46262",3.35628178346195,-2.11768644969791,3.32520051663615,0.000619447962490326,0.000764341585024977,"AC016734.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35628178346195,"up"
"46227",3.36310458344191,-4.19716412104788,3.43693193293172,0.000430331986058703,0.00053378952877178,"AC011747.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36310458344191,"up"
"46207",3.3676433634386,-2.4508482998419,3.68823481702374,0.000184270407612514,0.000231840912960389,"ZNF30-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3676433634386,"up"
"46202",3.36810805955866,-3.93287839795766,3.78230558556708,0.000132812108448801,0.000167935118932833,"RP11-697E2.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36810805955866,"up"
"46200",3.36844906803389,-3.34940367262401,3.67309204612534,0.000194147390341528,0.000244089457529715,"RP11-480C16.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36844906803389,"up"
"46197",3.3687347374724,-3.96161095953176,3.83074254456039,0.000111972930391283,0.000141934139029574,"RP11-767N6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3687347374724,"up"
"46190",3.37033730418131,-5.21466186255645,3.48044883954535,0.000372604713690515,0.000463341542650111,"RP11-19G24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37033730418131,"up"
"46188",3.37060619075197,-4.59671333179136,3.55624118851611,0.000289106021473065,0.000360903527690106,"AC005614.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37060619075197,"up"
"46185",3.37109347685304,-4.41682700272846,3.62739967014784,0.000227083755767257,0.000284685702289884,"RP11-144F15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37109347685304,"up"
"46181",3.37225104201173,-4.04374125151928,3.78302665972736,0.000132476438582235,0.000167517910691085,"MMP21",9606,118856,"NULL","10","10q26.13","matrix metallopeptidase 21","protein-coding","MMP21","matrix metallopeptidase 21","O","matrix metalloproteinase 21|matrix metal",3.37225104201173,"up"
"46170",3.37426268087074,-3.12584244485611,3.49918924866531,0.000350064906415127,0.000435784612238185,"UBE2Q2L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37426268087074,"up"
"46164",3.37516595359183,-1.90002852160373,3.3649698015237,0.000544623560081158,0.000673277328657951,"RP11-483C6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37516595359183,"up"
"46163",3.37537299518346,-4.6927241359152,3.55642864784961,0.000288923397415491,0.000360683236244232,"RP13-977J11.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37537299518346,"up"
"46152",3.37772558514567,-3.39516117842147,3.76677100165101,0.000140243381115486,0.000177193950374772,"AC018890.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37772558514567,"up"
"46148",3.37844698977634,-5.19119496495249,3.47802683312648,0.000375615771265343,0.000467006547456227,"RPL7AP14",9606,140756,"NULL","20","20q11.2","ribosomal protein L7a pseudogene 14","pseudo","RPL7AP14","ribosomal protein L7a pseudogene 14","O","NULL",3.37844698977634,"up"
"46146",3.37919624174511,-4.03161926157297,3.6310900456799,0.000224238566386934,0.000281148887218564,"RP11-473M20.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37919624174511,"up"
"46136",3.38153583355634,-3.27864632124922,3.66875538934364,0.000197067274694582,0.000247648833423788,"ZNF346-IT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38153583355634,"up"
"46131",3.38307282453419,-5.23792431326514,3.30784384861683,0.000655037988735795,0.000807592979440842,"RP13-228J13.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38307282453419,"up"
"46119",3.38637404923358,-2.97742753827183,3.61033511204692,0.000240690772056096,0.000301395966778209,"FAM85B",9606,619431,"NULL","8","8p23.1","family with sequence similarity 85, member B","protein-coding","FAM85B","family with sequence similarity 85, member B","O","NULL",3.38637404923358,"up"
"46111",3.38880005245763,-3.84328827627953,3.64522560660743,0.000213649677315383,0.000268090644678429,"TPT1P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38880005245763,"up"
"46099",3.39185628587939,-4.36191303590905,3.28005446121594,0.000716032004840535,0.000881308349103128,"HRASLS2",9606,54979,"NULL","11","11q12.3","HRAS-like suppressor 2","protein-coding","HRASLS2","HRAS-like suppressor 2","O","NULL",3.39185628587939,"up"
"46098",3.39205085894225,-3.61121653912907,3.91539776681823,8.28174236147743e-05,0.000105506980683668,"RP11-696L21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39205085894225,"up"
"46093",3.3932338736535,-4.96965641168655,3.72846394020977,0.00016029499272006,0.000202140633067848,"LA16c-321D4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3932338736535,"up"
"46091",3.39396294385084,-4.72888816692079,3.49651245744292,0.000353203983981125,0.000439608273006529,"LA16c-380H5.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39396294385084,"up"
"46085",3.39611155213275,-4.37875134711829,3.77140093187279,0.000137988197201506,0.000174385955478738,"EFCAB8",9606,388795,"RP11-60H7.2","20","20q11.21","EF-hand calcium binding domain 8","protein-coding","EFCAB8","EF-hand calcium binding domain 8","O","EF-hand calcium-binding domain-containin",3.39611155213275,"up"
"46074",3.39841631386164,-4.45090256612786,3.47497584938274,0.00037944159565421,0.00047167313404531,"PCA3",9606,50652,"NULL","9","9q21.2","prostate cancer antigen 3 (non-protein coding)","miscRNA","PCA3","prostate cancer antigen 3 (non-protein coding)","O","NULL",3.39841631386164,"up"
"46071",3.39914800551397,-3.87682465339229,3.78223976743644,0.000132842825659833,0.000167970333908454,"RP11-162G10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39914800551397,"up"
"46069",3.39976146744947,-4.84754301347424,3.51051650473188,0.000337071757882519,0.000419895390816055,"CTC-265F19.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39976146744947,"up"
"46016",3.41253796753183,-2.91148000349703,3.47376473641866,0.0003809705665855,0.000473543609267015,"RP11-327F22.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41253796753183,"up"
"45996",3.4189816582911,-2.08908167143359,3.64932285003136,0.000210670270639754,0.000264437007164076,"KRT18P34",9606,391589,"NULL","3","3q25.31","keratin 18 pseudogene 34","pseudo","KRT18P34","keratin 18 pseudogene 34","O","NULL",3.4189816582911,"up"
"45994",3.4194240595387,-3.06350170168632,3.38939585130118,0.000502965893494172,0.000622489139595901,"NMBR",9606,4829,"NULL","6","6q21-qter","neuromedin B receptor","protein-coding","NMBR","neuromedin B receptor","O","NMB-R|epididymis tissue protein Li 185a|",3.4194240595387,"up"
"45971",3.4237330716684,-2.38337978004822,3.68759078122834,0.000184680751484813,0.000232337229737611,"GPBAR1",9606,151306,"NULL","2","2q35","G protein-coupled bile acid receptor 1","protein-coding","GPBAR1","G protein-coupled bile acid receptor 1","O","G-protein coupled bile acid receptor 1|G",3.4237330716684,"up"
"45970",3.42412367599189,-4.80887275293071,3.55351890256153,0.000291771397896464,0.000364184268215813,"RPS4XP17",9606,100128140,"NULL","17","17p13.3","ribosomal protein S4X pseudogene 17","pseudo","RPS4XP17","ribosomal protein S4X pseudogene 17","O","NULL",3.42412367599189,"up"
"45960",3.42656359047491,-4.9513224293736,3.4555448298477,0.000404681077331949,0.000502461206654859,"AL135745.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42656359047491,"up"
"45931",3.43223513193627,-4.66060396914174,3.33646824921059,0.000597327111595226,0.000737450358785247,"RP11-213G2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43223513193627,"up"
"45920",3.43395657286794,-3.42952051822097,3.3707453869834,0.000534492724542908,0.000660990464353981,"AC013463.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43395657286794,"up"
"45918",3.43502531192877,-4.85221417741177,3.50625645095259,0.000341904621408401,0.000425825211045274,"AL157871.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43502531192877,"up"
"45897",3.43845472774481,-3.52700239990433,3.87088112049133,9.71028169269765e-05,0.000123389516895495,"RP11-730A19.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43845472774481,"up"
"45890",3.43915761581688,-4.51609527685624,3.57113488471516,0.000274929295073976,0.000343557521165737,"TMEM40",9606,55287,"NULL","3","3p25.2","transmembrane protein 40","protein-coding","TMEM40","transmembrane protein 40","O","NULL",3.43915761581688,"up"
"45887",3.43957445912199,-4.61906241074173,3.47584935639597,0.000378343338172045,0.00047036780758609,"RP11-816J6.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43957445912199,"up"
"45878",3.44086993947755,-4.77615605881458,3.37931619487218,0.000519781403957407,0.000642960311356663,"GAS8-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44086993947755,"up"
"45873",3.44229504623446,-2.497693680438,3.30491716039187,0.000661228533156021,0.000815002287089986,"RP11-111F5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44229504623446,"up"
"45861",3.44477746100004,-3.70962349001766,3.41378298540143,0.00046437496968057,0.000575286021503954,"RP1-278C19.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44477746100004,"up"
"45860",3.44479961627048,-4.34308454478807,3.4252949599764,0.000447141538709768,0.000554276492427883,"RP11-330M2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44479961627048,"up"
"45854",3.44525039742127,-3.19111127292738,3.844171894751,0.000106771453936287,0.000135440517594717,"RP1-257I20.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44525039742127,"up"
"45850",3.44610656656859,-3.33647865668176,3.42335404086746,0.000450004323220441,0.000557730784466142,"CTD-2245E15.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44610656656859,"up"
"45834",3.44990919901634,-4.01749875115617,3.46789097024791,0.000388468206341297,0.00048272996469559,"RP4-569M23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44990919901634,"up"
"45816",3.45570993783809,-4.5418680769689,3.80507968281007,0.000122591799302551,0.00015519103599108,"RP11-227L6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45570993783809,"up"
"45807",3.4570287858726,-4.92887166093844,3.35735675110515,0.000558259927958236,0.000689931116215299,"RP4-680D5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4570287858726,"up"
"45799",3.45939533524273,-4.441129387272,3.37457368123956,0.000527875014193765,0.000652903029928108,"LINC00612",9606,253128,"NULL","12","12p13.31","long intergenic non-protein coding RNA 612","miscRNA","LINC00612","long intergenic non-protein coding RNA 612","O","NULL",3.45939533524273,"up"
"45791",3.46053256830771,-2.14533151505384,3.77472317885555,0.000136391361254057,0.000172412548738162,"AC009245.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46053256830771,"up"
"45789",3.46064816069729,-3.67306733405283,3.82039165895751,0.00011614604931265,0.000147147466744185,"GLIPR1L1",9606,256710,"UNQ2972/PRO7434","12","12q21.2","GLI pathogenesis-related 1 like 1","protein-coding","GLIPR1L1","GLI pathogenesis-related 1 like 1","O","GLIPR1-like protein 1",3.46064816069729,"up"
"45781",3.46242969890336,-3.62719364118285,3.64911128609777,0.000210823363125585,0.000264623501430436,"RP11-778D9.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46242969890336,"up"
"45771",3.46462026851399,-4.17153629042444,3.48891247832134,0.000362262293758428,0.000450681435411622,"RP11-400N9.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46462026851399,"up"
