"","log2FoldChange","logCPM","LR","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"12457",-2.58285483136484,-1.45445051359964,47.3141887270088,6.04728918713349e-12,3.45542104152808e-07,"RP11-155G14.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58285483136484,"down"
"55750",-2.58215636954575,4.7247869540584,42.9694035386158,5.56026830940561e-11,3.1580655916931e-06,"NEURL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58215636954575,"down"
"4336",-2.58074338325352,3.38696024651831,42.0344711231631,8.96785283853191e-11,5.08683516560045e-06,"CD22",9606,933,"NULL","19","19q13.1","CD22 molecule","protein-coding","CD22","CD22 molecule","O","B-cell receptor CD22|B-lymphocyte cell a",-2.58074338325352,"down"
"52874",-2.57532623918338,-0.561611910491822,63.6367199287719,1.49614192639401e-15,8.6575748712716e-11,"ALOX12P2",9606,245,"NULL","17","17p13","arachidonate 12-lipoxygenase pseudogene 2","pseudo","ALOX12P2","arachidonate 12-lipoxygenase pseudogene 2","O","NULL",-2.57532623918338,"down"
"23690",-2.57492879595696,-0.308993771143773,64.5750535497145,9.29244404087579e-16,5.38004632634586e-11,"FAM150B",9606,285016,"hCG_1990170","2","2p25.3","family with sequence similarity 150, member B","protein-coding","FAM150B","family with sequence similarity 150, member B","O","protein FAM150B",-2.57492879595696,"down"
"27278",-2.57462081736924,-1.35275954807444,102.657308868562,3.98438782517285e-24,2.32696217765745e-19,"RP11-407G23.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57462081736924,"down"
"42269",-2.57230511948973,-2.73131971056194,35.7988587283736,2.18776015107142e-09,0.000122567074703625,"VN1R51P",9606,100312801,"NULL","9","9q22.33","vomeronasal 1 receptor 51 pseudogene","pseudo","VN1R51P","vomeronasal 1 receptor 51 pseudogene","O","NULL",-2.57230511948973,"down"
"56165",-2.5705705953145,-4.03839781780504,31.814671560529,1.69606721235874e-08,0.000940163977154694,"CEACAM8",9606,1088,"NULL","19","19q13.2","carcinoembryonic antigen-related cell adhesion molecule 8","protein-coding","CEACAM8","carcinoembryonic antigen-related cell adhesion molecule 8","O","CD67 antigen|carcinoembryonic antigen CG",-2.5705705953145,"down"
"31984",-2.56758556923686,-0.157653867203542,63.968466292189,1.2642670231762e-15,7.31745110344154e-11,"AGAP11",9606,119385,"NULL","10","10q23.2","ankyrin repeat and GTPase domain Arf GTPase activating protein 11","protein-coding","AGAP11","ankyrin repeat and GTPase domain Arf GTPase activating protein 11","O","AGAP-11|arf-GAP with GTPase, ANK repeat ",-2.56758556923686,"down"
"26860",-2.56444021357444,-3.8552283134186,33.1410697690834,8.57091095434654e-09,0.000476911198232704,"AMELX",9606,265,"NULL","X","Xp22.31-p22.1","amelogenin, X-linked","protein-coding","AMELX","amelogenin, X-linked","O","amelogenesis imperfecta 1|amelogenin (X ",-2.56444021357444,"down"
"20966",-2.56190642848855,-2.19317047367112,35.5309589507238,2.51028925314272e-09,0.000140551095283461,"RP11-454P21.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56190642848855,"down"
"52232",-2.55879261379391,-3.43708511586489,66.7876723102219,3.02383190822874e-16,1.7529153572002e-11,"KRT8P50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55879261379391,"down"
"11371",-2.55799742240149,0.866180774026276,43.5887924726636,4.0515272190255e-11,2.303293224016e-06,"NPFFR1",9606,64106,"RP11-203J14.1","10","10q21-q22","neuropeptide FF receptor 1","protein-coding","NPFFR1","neuropeptide FF receptor 1","O","G protein-coupled receptor 147|G-protein",-2.55799742240149,"down"
"19553",-2.5574708338747,-2.41804628831911,39.7446139917798,2.89437695229691e-10,1.63604657228583e-05,"RP11-316N24.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5574708338747,"down"
"27160",-2.55685801508687,-1.42976176318925,44.393790305421,2.68537534830806e-11,1.52838137948953e-06,"RP11-479O17.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55685801508687,"down"
"21333",-2.55606397922705,-3.6725754226863,32.3717259474319,1.27325651647293e-08,0.000706848355119947,"RP11-473E2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55606397922705,"down"
"38105",-2.55573697921614,-3.89240289154581,43.6244282184628,3.97841825207724e-11,2.26200926558355e-06,"CTD-2047H16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55573697921614,"down"
"30588",-2.55457515096547,4.17244375509335,111.507189238955,4.58140892861913e-26,2.67742119197431e-21,"YJEFN3",9606,374887,"NULL","19","19p13.11","YjeF N-terminal domain containing 3","protein-coding","YJEFN3","YjeF N-terminal domain containing 3","O","apolipoprotein A1 binding protein|hYjeF_",-2.55457515096547,"down"
"26478",-2.55209581545433,8.08733758046647,101.60180150319,6.78835286525462e-24,3.96419442272274e-19,"NCS1",9606,23413,"NULL","9","9q34","neuronal calcium sensor 1","protein-coding","NCS1","neuronal calcium sensor 1","O","frequenin homolog|frequenin-like protein",-2.55209581545433,"down"
"23443",-2.55162710739139,-3.50377669990904,52.6779125560271,3.92985881568201e-13,2.25793968113825e-08,"RP11-374M1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55162710739139,"down"
"57364",-2.54988238715584,-3.25254756868418,43.5359808869467,4.16235396464774e-11,2.36609011120401e-06,"KRT8P1",9606,338017,"NULL","14","14q21.1","keratin 8 pseudogene 1","pseudo","KRT8P1","keratin 8 pseudogene 1","O","NULL",-2.54988238715584,"down"
"30925",-2.547198845832,-0.963075478491752,51.7827879706674,6.19928831115172e-13,3.55820551195176e-08,"RP11-173C1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.547198845832,"down"
"48928",-2.54699400829541,0.140248630276388,38.6177039854638,5.15492094739174e-10,2.90742696353841e-05,"TGFBR3L",9606,100507588,"NULL","19","19p13.2","transforming growth factor, beta receptor III-like","protein-coding","TGFBR3L","transforming growth factor, beta receptor III-like","O","TGF-beta receptor type III-like protein|",-2.54699400829541,"down"
"17637",-2.54020445525978,-2.91510904435775,33.4017611158744,7.49560590069979e-09,0.000417452779427673,"PLA2G4D",9606,283748,"NULL","15","15q15.1","phospholipase A2, group IVD (cytosolic)","protein-coding","PLA2G4D","phospholipase A2, group IVD (cytosolic)","O","cPLA2-delta|cytosolic phospholipase A2 d",-2.54020445525978,"down"
"54670",-2.53902098788715,-0.624651537205223,39.9031814852469,2.66868166245142e-10,1.50881923831678e-05,"SNHG23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53902098788715,"down"
"2924",-2.53841008981883,-3.91985710607232,35.8993622460381,2.07776714937166e-09,0.000116433915516489,"AC079776.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53841008981883,"down"
"30584",-2.53746234482739,3.98517988962018,63.4183120948218,1.67156844490588e-15,9.67169502222542e-11,"FAM189A1",9606,23359,"NULL","15","15q13.1","family with sequence similarity 189, member A1","protein-coding","FAM189A1","family with sequence similarity 189, member A1","O","protein FAM189A1|transmembrane protein 2",-2.53746234482739,"down"
"7324",-2.53386029852212,-1.25160088708555,41.4984315685364,1.17965533062984e-10,6.68522472421238e-06,"RP11-423H2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53386029852212,"down"
"48627",-2.53180679597536,-1.24025606775352,63.8275651245109,1.35800074155088e-15,7.85929349165157e-11,"RP5-1120P11.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53180679597536,"down"
"13187",-2.53113287229425,-3.39148351397812,70.4887274887751,4.62904010059521e-17,2.68734293999954e-12,"CTA-38K21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53113287229425,"down"
"24402",-2.52709739117666,3.31628632663878,32.477734370002,1.20565978789026e-08,0.000669575219802735,"RARRES2",9606,5919,"NULL","7","7q36.1","retinoic acid receptor responder (tazarotene induced) 2","protein-coding","RARRES2","retinoic acid receptor responder (tazarotene induced) 2","O","RAR-responsive protein TIG2|chemerin|ret",-2.52709739117666,"down"
"33138",-2.52639677364135,-2.52389509137249,42.7533283121115,6.20961417150933e-11,3.52575683044129e-06,"LOR",9606,4014,"NULL","1","1q21","loricrin","protein-coding","LOR","loricrin","O","NULL",-2.52639677364135,"down"
"2964",-2.52320765706729,14.1932017589877,190.803861939985,2.12259553772582e-43,1.24273723542771e-38,"MT-ND4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52320765706729,"down"
"29070",-2.52291190707382,-1.83715242984227,70.5601235528249,4.4645067795326e-17,2.59191405592545e-12,"AC026150.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52291190707382,"down"
"40161",-2.52242475496095,-3.87940848221522,44.9419250731562,2.02965450432529e-11,1.15594912984838e-06,"RP13-143G15.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52242475496095,"down"
"21955",-2.52201027751586,-0.50882003173045,58.1874053006376,2.3829981816474e-14,1.37496612082873e-09,"OSTM1-AS1",9606,100287366,"NULL","6","6q21","OSTM1 antisense RNA 1","unknown","OSTM1-AS1","OSTM1 antisense RNA 1","O","NULL",-2.52201027751586,"down"
"46056",-2.51891810426559,-3.13119979892863,50.4614457508262,1.21528953788883e-12,6.96579657327118e-08,"LIPJ",9606,142910,"NULL","10","10q23.31","lipase, family member J","protein-coding","LIPJ","lipase, family member J","O","lipase J|lipase member J|lipase-like abh",-2.51891810426559,"down"
"15339",-2.51774833312345,-2.66676291740912,46.3291602570248,9.99650916471689e-12,5.70450795484569e-07,"EREG",9606,2069,"NULL","4","4q13.3","epiregulin","protein-coding","EREG","epiregulin","O","proepiregulin",-2.51774833312345,"down"
"31388",-2.51717839188557,-3.88912239655161,34.3280847494797,4.65613949686612e-09,0.00025998951722601,"TUSC7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51717839188557,"down"
"52950",-2.51679500524692,0.654594561694464,114.408262322679,1.06061175009551e-26,6.19991204635833e-22,"RP11-347C12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51679500524692,"down"
"43579",-2.51674229984648,-3.01983604816059,65.2087937956712,6.73682305454697e-16,3.90169844027142e-11,"RP13-401N8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51674229984648,"down"
"22592",-2.51535611767672,0.290198315093923,45.4984178237149,1.52762178026584e-11,8.70729138533726e-07,"AGBL2",9606,79841,"NULL","11","11p11.2","ATP/GTP binding protein-like 2","protein-coding","AGBL2","ATP/GTP binding protein-like 2","O","cytosolic carboxypeptidase 2",-2.51535611767672,"down"
"53946",-2.51494516880772,-2.61906799976678,35.8186941435518,2.16559955189057e-09,0.000121329880494221,"RP11-385D13.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51494516880772,"down"
"19761",-2.51289735094498,-0.632537616809376,86.3952689136354,1.47336975435608e-20,8.58709360233808e-16,"ABCA10",9606,10349,"NULL","17","17q24","ATP-binding cassette, sub-family A (ABC1), member 10","protein-coding","ABCA10","ATP-binding cassette, sub-family A (ABC1), member 10","O","ATP-binding cassette A10|ATP-binding cas",-2.51289735094498,"down"
"5889",-2.51248517976393,-2.02236280863259,89.8900133872377,2.51774691629189e-21,1.46807304942064e-16,"SLC23A1",9606,9963,"NULL","5","5q31.2","solute carrier family 23 (nucleobase transporters), member 1","protein-coding","SLC23A1","solute carrier family 23 (nucleobase transporters), member 1","O","Na(+)/L-ascorbic acid transporter 1|hSVC",-2.51248517976393,"down"
"13931",-2.50427426103251,-3.77681819234856,31.7286785881703,1.77284879249042e-08,0.000982424158358568,"AC098826.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.50427426103251,"down"
"53339",-2.50021716250076,-3.36147258762248,67.6837691417063,1.91937080566452e-16,1.11300474278874e-11,"RP4-673D20.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.50021716250076,"down"
"33398",-2.49539835313507,-0.782295478534737,65.2645963327234,6.54873369767158e-16,3.79289558301743e-11,"AC007036.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49539835313507,"down"
"11025",-2.49238151280849,3.5618091251864,98.954261068503,2.58401433208382e-23,1.5086250875005e-18,"SLC6A12",9606,6539,"NULL","12","12p13","solute carrier family 6 (neurotransmitter transporter, betaine/GABA), member 12","protein-coding","SLC6A12","solute carrier family 6 (neurotransmitter transporter, betaine/GABA), member 12","O","Na(+)/Cl(-) betaine/GABA transporter|gam",-2.49238151280849,"down"
"43734",-2.49152805777949,-1.14620941419003,46.3211442427039,1.00374900587328e-11,5.72759257731412e-07,"RP11-157J24.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49152805777949,"down"
"326",-2.48960985552218,-2.96392891251999,78.4530011486258,8.19243540686442e-19,4.76652276842186e-14,"RP11-713D19.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48960985552218,"down"
"12096",-2.48796007944442,4.74827564146231,44.3983509344488,2.67912681052142e-11,1.52485181547637e-06,"RIMS1",9606,22999,"RP5-1046G13.1","6","6q12-q13","regulating synaptic membrane exocytosis 1","protein-coding","RIMS1","regulating synaptic membrane exocytosis 1","O","RAB3-interacting protein 2|rab-3-interac",-2.48796007944442,"down"
"45713",-2.48686398750399,5.37042461498138,49.0833199695557,2.45317447753268e-12,1.40441785664268e-07,"PITPNM3",9606,83394,"NULL","17","17p13","PITPNM family member 3","protein-coding","PITPNM3","PITPNM family member 3","O","NIR-1|PITPnm 3|PYK2 N-terminal domain-in",-2.48686398750399,"down"
"35497",-2.48473410640499,6.74679387230932,82.925174128118,8.52189422939343e-20,4.96289554237185e-15,"SHTN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48473410640499,"down"
"12287",-2.48444077470658,-3.33575369159972,32.9529894369438,9.44144563024458e-09,0.000525029350052271,"F11",9606,2160,"NULL","4","4q35","coagulation factor XI","protein-coding","F11","coagulation factor XI","O","PTA|plasma thromboplastin antecedent",-2.48444077470658,"down"
"51050",-2.48299649157348,-3.4879022623295,41.2979193882834,1.30707944147405e-10,7.40499715978293e-06,"RP11-194N12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48299649157348,"down"
"30715",-2.48274076687964,1.09902525461452,35.5034216469728,2.54602936701477e-09,0.000142542000141689,"C4orf50",9606,389197,"NULL","4","4p16.2","chromosome 4 open reading frame 50","protein-coding","C4orf50","chromosome 4 open reading frame 50","O","uncharacterized protein C4orf50",-2.48274076687964,"down"
"50108",-2.48002321109272,-2.88855800122407,56.2124026516684,6.50499023886366e-14,3.74772002631652e-09,"RP11-433C9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48002321109272,"down"
"45733",-2.47947182844182,2.34868723738956,35.0844787949251,3.15707182976201e-09,0.000176581341582249,"CPNE7",9606,27132,"NULL","16","16q24.3","copine VII","protein-coding","CPNE7","copine VII","O","copine 7|copine-7",-2.47947182844182,"down"
"22616",-2.47904132916404,-2.99627560766735,73.8950413654062,8.2382996927098e-18,4.78694641944596e-13,"AC005517.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.47904132916404,"down"
"33645",-2.47530058552123,0.259953409758322,105.56654917766,9.17637650639482e-25,5.36083915503585e-20,"CTA-228A9.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.47530058552123,"down"
"49586",-2.47143165743297,-0.463068306705193,48.113029749679,4.02343941238079e-12,2.3010452343347e-07,"HBQ1",9606,3049,"NULL","16","16p13.3","hemoglobin, theta 1","protein-coding","HBQ1","hemoglobin, theta 1","O","hemoglobin subunit theta-1|hemoglobin th",-2.47143165743297,"down"
"22801",-2.4692294767165,-3.84675255360857,44.1585815956879,3.02821313145473e-11,1.72299270753511e-06,"CTB-36O1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4692294767165,"down"
"46914",-2.45915685676379,-0.397852026192236,135.599492594983,2.44123490281969e-31,1.42804918110243e-26,"RP1-197B17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45915685676379,"down"
"21999",-2.45803933693407,-2.30858522250459,33.1771904899337,8.41316524165413e-09,0.000468201058863294,"ANKRD1",9606,27063,"NULL","10","10q23.31","ankyrin repeat domain 1 (cardiac muscle)","protein-coding","ANKRD1","ankyrin repeat domain 1 (cardiac muscle)","O","ankyrin repeat domain-containing protein",-2.45803933693407,"down"
"37560",-2.45717002803665,-2.49487398870541,43.8993098072182,3.45710760307611e-11,1.96626452032557e-06,"AP1M2",9606,10053,"NULL","19","19p13.2","adaptor-related protein complex 1, mu 2 subunit","protein-coding","AP1M2","adaptor-related protein complex 1, mu 2 subunit","O","AP-1 complex subunit mu-2|AP-mu chain fa",-2.45717002803665,"down"
"15283",-2.45605380685886,7.34250985823269,66.5701175044508,3.37666324702279e-16,1.95721531787182e-11,"PSD",9606,5662,"RP11-18I14.2","10","10q24","pleckstrin and Sec7 domain containing","protein-coding","PSD","pleckstrin and Sec7 domain containing","O","PH and SEC7 domain-containing protein 1|",-2.45605380685886,"down"
"37440",-2.45165424035158,3.73717600339248,51.7156393249178,6.41497219265158e-13,3.68187328997237e-08,"MATK",9606,4145,"NULL","19","19p13.3","megakaryocyte-associated tyrosine kinase","protein-coding","MATK","megakaryocyte-associated tyrosine kinase","O","CSK homologous kinase|Csk-homologous kin",-2.45165424035158,"down"
"17924",-2.45132357146832,-1.3128102042284,39.3723619447223,3.50219050777053e-10,1.97821230831418e-05,"RORC",9606,6097,"RP11-98D18.11-001","1","1q21","RAR-related orphan receptor C","protein-coding","RORC","RAR-related orphan receptor C","O","RAR-related orphan nuclear receptor vari",-2.45132357146832,"down"
"54844",-2.45013452184562,-3.56921974397085,50.5969551756648,1.13420867904829e-12,6.50207809438011e-08,"HMGB3P10",9606,100129320,"NULL","1","1p21.2","high mobility group box 3 pseudogene 10","pseudo","HMGB3P10","high mobility group box 3 pseudogene 10","O","NULL",-2.45013452184562,"down"
"58562",-2.44974739379139,-1.10408792329739,104.783228890349,1.36255785260293e-24,7.95951795176528e-20,"RP11-44N22.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44974739379139,"down"
"21895",-2.44762715491343,-3.84476847240676,40.6287263795847,1.84080461206412e-10,1.04197453496874e-05,"RP1-142L7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44762715491343,"down"
"1406",-2.44696205824188,2.90845462258044,74.6612430487733,5.58824783304938e-18,3.2478896405683e-13,"FKBP1B",9606,2281,"NULL","2","2p23.3","FK506 binding protein 1B, 12.6 kDa","protein-coding","FKBP1B","FK506 binding protein 1B, 12.6 kDa","O","12.6 kDa FK506-binding protein|12.6 kDa ",-2.44696205824188,"down"
"45840",-2.4440661398816,0.416521158585981,45.3402435367285,1.65610948446947e-11,9.43733989724928e-07,"DNAI1",9606,27019,"RP11-296L22.2","9","9p13.3","dynein, axonemal, intermediate chain 1","protein-coding","DNAI1","dynein, axonemal, intermediate chain 1","O","axonemal dynein intermediate chain 1|dyn",-2.4440661398816,"down"
"42613",-2.44398652759511,-0.107702679464208,70.5849142068273,4.40875543576904e-17,2.55963523089879e-12,"RP3-406A7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44398652759511,"down"
"29647",-2.44100870858707,-0.0382929488145833,114.854079300342,8.4706769672946e-27,4.95187304831075e-22,"TMC4",9606,147798,"XXbac-BCX105G6.3","19","19q13.42","transmembrane channel-like 4","protein-coding","TMC4","transmembrane channel-like 4","O","transmembrane channel-like protein 4",-2.44100870858707,"down"
"16800",-2.43866899085678,5.18587093059405,172.707747258512,1.89580700646359e-39,1.1096916731634e-34,"MRPL41",9606,64975,"PIG3","9","9q34.3","mitochondrial ribosomal protein L41","protein-coding","MRPL41","mitochondrial ribosomal protein L41","O","39S ribosomal protein L27 homolog|39S ri",-2.43866899085678,"down"
"20738",-2.43784889830672,-3.45749874791895,39.554909759971,3.18963497806312e-10,1.80236703705413e-05,"RP11-85O21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43784889830672,"down"
"13459",-2.43717716925329,1.63574189456564,105.590227373511,9.06737863236736e-25,5.29725327081533e-20,"SLC38A11",9606,151258,"NULL","2","2q24.3","solute carrier family 38, member 11","protein-coding","SLC38A11","solute carrier family 38, member 11","O","putative sodium-coupled neutral amino ac",-2.43717716925329,"down"
"50537",-2.43520860021534,-3.72537818710581,34.3992556009865,4.48894938219149e-09,0.000250698845096631,"CTD-3128G10.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43520860021534,"down"
"39671",-2.43478345565873,7.32813299700325,167.031155929274,3.29324762933365e-38,1.9274390400201e-33,"PKP4",9606,8502,"NULL","2","2q24.1","plakophilin 4","protein-coding","PKP4","plakophilin 4","O","catenin 4|plakophilin-4",-2.43478345565873,"down"
"396",-2.43402043207012,4.63612883317028,59.1910732181771,1.43081449000613e-14,8.2602351322544e-10,"DLGAP3",9606,58512,"NULL","1","1p35.3-p34.1","discs, large (Drosophila) homolog-associated protein 3","protein-coding","DLGAP3","discs, large (Drosophila) homolog-associated protein 3","O","DAP-3|PSD-95/SAP90-binding protein 3|SAP",-2.43402043207012,"down"
"19401",-2.43092207386602,-2.17602498897133,63.8349407392161,1.35292602959894e-15,7.83005939630385e-11,"U82695.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43092207386602,"down"
"25797",-2.43038413837463,-3.55085815244243,58.7424126579871,1.79725270842693e-14,1.03737426330403e-09,"CES5AP1",9606,649264,"NULL","22","22q11.23","carboxylesterase 5A pseudogene 1","pseudo","CES5AP1","carboxylesterase 5A pseudogene 1","O","NULL",-2.43038413837463,"down"
"5728",-2.42871162989466,-3.0674607090187,75.3320404443853,3.97850807333598e-18,2.31290566843387e-13,"FKSG61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42871162989466,"down"
"20329",-2.42623271304928,-3.5110580589141,50.2645952828745,1.34351732186445e-12,7.69983212333736e-08,"PPEF2",9606,5470,"NULL","4","4q21.1","protein phosphatase, EF-hand calcium binding domain 2","protein-coding","PPEF2","protein phosphatase, EF-hand calcium binding domain 2","O","protein phosphatase 7, catalytic subunit",-2.42623271304928,"down"
"13844",-2.42338604327749,-2.35945086583769,38.599403659364,5.20348196559177e-10,2.93476382859376e-05,"CTD-2527I21.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42338604327749,"down"
"1884",-2.4196355968251,-2.6553227603923,36.4694177515549,1.55080459708346e-09,8.70218491607414e-05,"RPL13AP2",9606,326278,"NULL","14","14q21.3","ribosomal protein L13a pseudogene 2","pseudo","RPL13AP2","ribosomal protein L13a pseudogene 2","O","NULL",-2.4196355968251,"down"
"4962",-2.41951975720204,1.46318807775558,33.3969419117179,7.51420275352692e-09,0.000418473465546667,"PNMT",9606,5409,"NULL","17","17q","phenylethanolamine N-methyltransferase","protein-coding","PNMT","phenylethanolamine N-methyltransferase","O","noradrenaline N-methyltransferase|phenyl",-2.41951975720204,"down"
"56636",-2.41906868926217,-2.18168132439878,37.1161681741903,1.11297063152904e-09,6.25478365213004e-05,"ELOVL3",9606,83401,"NULL","10","10q24.32","ELOVL fatty acid elongase 3","protein-coding","ELOVL3","ELOVL fatty acid elongase 3","O","3-keto acyl-CoA synthase ELOVL3|ELOVL FA",-2.41906868926217,"down"
"8051",-2.41825587651007,-3.23930220728567,38.2673732532241,6.16854325327223e-10,3.47659097754423e-05,"AC022182.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41825587651007,"down"
"1006",-2.41817200696929,-3.73360299102245,37.3029120555447,1.01133478826738e-09,5.68653324746982e-05,"HPYR1",9606,93668,"NULL","8","8q24.22","Helicobacter pylori responsive 1 (non-protein coding)","miscRNA","HPYR1","Helicobacter pylori responsive 1 (non-protein coding)","O","NULL",-2.41817200696929,"down"
"44317",-2.41760586329457,-1.74116906322565,48.8142809259703,2.81383496836107e-12,1.61035775239304e-07,"FER1L5",9606,90342,"hCG_1810857","2","2q11.2","fer-1-like 5 (C. elegans)","protein-coding","FER1L5","fer-1-like 5 (C. elegans)","O","fer-1-like protein 5",-2.41760586329457,"down"
"48709",-2.41557465334845,-0.212220026013988,43.1582699457407,5.04860508512199e-11,2.86816303490866e-06,"LA16c-349E10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41557465334845,"down"
"18039",-2.41214637399932,-3.78351353373023,38.405512744313,5.74698248382384e-10,3.24014872437988e-05,"RP11-193J6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41214637399932,"down"
"21090",-2.41181794758326,3.20270580373488,45.6363256802908,1.42376545162017e-11,8.11631733350596e-07,"FAR2P2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41181794758326,"down"
"47740",-2.41159106714619,-0.968414789475642,79.5942797784732,4.59754666292935e-19,2.67572618235825e-14,"RBM22P2",9606,100271871,"NULL","13","13q12","RNA binding motif protein 22 pseudogene 2","pseudo","RBM22P2","RNA binding motif protein 22 pseudogene 2","O","NULL",-2.41159106714619,"down"
"34634",-2.4079395462282,-1.67343680888743,55.9103080635708,7.58538002463112e-14,4.36940645558827e-09,"RP11-286H15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4079395462282,"down"
"31631",-2.40597528853584,0.414107502155139,47.6905111638587,4.99101494060079e-12,2.85301387049563e-07,"RP11-416N2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.40597528853584,"down"
"48769",-2.40301538546402,-2.19194625925358,86.4151245005249,1.45865087927971e-20,8.50145491970594e-16,"RP11-370I10.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.40301538546402,"down"
"47074",-2.40221441133357,10.0346580016025,116.011052760078,4.72654968687571e-27,2.76333000893502e-22,"MT-ND4L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.40221441133357,"down"
"44373",-2.40173095849185,-2.310324515967,55.7938443153879,8.04831558003737e-14,4.63542735832253e-09,"RP11-535M15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.40173095849185,"down"
"6532",-2.40089905733436,-1.77342929506357,33.9420117930462,5.67793254414603e-09,0.000316663975919568,"SLC4A1",9606,6521,"NULL","17","17q21.31","solute carrier family 4, anion exchanger, member 1 (erythrocyte membrane protein band 3, Diego blood group)","protein-coding","SLC4A1","solute carrier family 4, anion exchanger, member 1 (erythrocyte membrane protein band 3, Diego blood group)","O","Froese blood group|Swann blood group|Wal",-2.40089905733436,"down"
"42748",-2.39734322490149,-2.50609912972027,115.008152965773,7.8374576142769e-27,4.58177772130627e-22,"MYLPF",9606,29895,"NULL","16","16p11.2","myosin light chain, phosphorylatable, fast skeletal muscle","protein-coding","MYLPF","myosin light chain, phosphorylatable, fast skeletal muscle","O","MLC2B|fast skeletal myosin light chain 2",-2.39734322490149,"down"
"11931",-2.39609772160055,1.18283245758066,46.0925727427854,1.12795254558725e-11,6.43361572952056e-07,"RP11-710C12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39609772160055,"down"
